LineId,LogId,Node,Component,State,Time,Flag,Content,template,template_num
586,453178,full,partition,status,1098987334,1,running,"['585', 'running', [...], 'E36']",E36
587,451647,node-9,node,status,1098825692,1,configured out,"['configured', 'out']",E34
588,450090,node-14,node,status,1098716306,1,not responding,"['not', 'responding']",E33
589,360067,node-96,node,status,1085056650,-1,configured out,"['configured', 'out']",E34
590,369020,node-160,node,status,1085567825,-1,configured out,"['configured', 'out']",E34
591,382264,node-0,node,status,1086300660,-1,configured out,"['configured', 'out']",E34
592,457562,node-238,node,status,1100413674,1,configured out,"['configured', 'out']",E34
593,448744,node-102,node,status,1098394861,0,running,"['592', 'running', [...], 'E36']",E36
594,18624,node-205,node,status,1100784210,1,configured out,"['configured', 'out']",E34
595,18387,node-184,node,status,1100784181,1,configured out,"['configured', 'out']",E34
596,24011,node-77,node,status,1100788549,1,running,"['595', 'running', [...], 'E36']",E36
597,24024,node-90,node,status,1100788549,1,running,"['596', 'running', [...], 'E36']",E36
598,24139,node-205,node,status,1100788549,0,running,"['597', 'running', [...], 'E36']",E36
599,30351,full,partition,status,1102218393,1,running,"['598', 'running', [...], 'E36']",E36
600,24181,node-247,node,status,1100788549,1,running,"['599', 'running', [...], 'E36']",E36
601,27536,node-0,node,status,1101792840,1,configured out,"['configured', 'out']",E34
602,33966,node-16,node,status,1102693232,1,configured out,"['configured', 'out']",E34
603,32980,node-26,node,status,1102476182,1,running,"['602', 'running', [...], 'E36']",E36
604,41359,full,partition,status,1104950640,1,blocked,"['603', 'blocked', [...], 'E37']",E37
605,53241,node-175,node,status,1107152281,1,configured out,"['configured', 'out']",E34
606,56392,node-224,node,status,1107904598,1,running,"['605', 'running', [...], 'E36']",E36
607,73494,node-29,node,status,1108652943,1,running,"['606', 'running', [...], 'E36']",E36
608,73690,node-165,node,status,1108653007,1,running,"['607', 'running', [...], 'E36']",E36
609,77384,node-233,node,status,1108744158,1,running,"['608', 'running', [...], 'E36']",E36
610,84322,full,partition,status,1109007900,1,blocked,"['609', 'blocked', [...], 'E37']",E37
611,91139,node-172,node,status,1109725656,1,configured out,"['configured', 'out']",E34
612,97235,full,partition,status,1110138244,1,running,"['611', 'running', [...], 'E36']",E36
613,110520,node-73,node,status,1111066002,1,not responding,"['not', 'responding']",E33
614,117663,node-151,node,status,1111074926,0,running,"['613', 'running', [...], 'E36']",E36
615,117632,node-120,node,status,1111074926,0,running,"['614', 'running', [...], 'E36']",E36
616,117588,node-76,node,status,1111074926,1,running,"['615', 'running', [...], 'E36']",E36
617,117564,node-52,node,status,1111074926,1,running,"['616', 'running', [...], 'E36']",E36
618,111216,node-192,node,status,1111071420,1,configured out,"['configured', 'out']",E34
619,110959,node-252,node,status,1111068030,1,configured out,"['configured', 'out']",E34
620,110554,node-174,node,status,1111067067,1,not responding,"['not', 'responding']",E33
621,138134,node-73,node,status,1111869296,1,running,"['620', 'running', [...], 'E36']",E36
622,117751,node-239,node,status,1111074926,1,running,"['621', 'running', [...], 'E36']",E36
623,117724,node-212,node,status,1111074926,1,running,"['622', 'running', [...], 'E36']",E36
624,126627,node-160,node,status,1111828200,1,not responding,"['not', 'responding']",E33
625,141504,node-104,node,status,1112420952,1,running,"['624', 'running', [...], 'E36']",E36
626,140900,node-239,node,status,1112389915,0,running,"['625', 'running', [...], 'E36']",E36
627,140782,node-220,node,status,1112389862,1,not responding,"['not', 'responding']",E33
628,140676,full,partition,status,1112346856,1,starting,"['627', 'starting', [...], 'E40']",E40
629,139541,node-231,node,status,1112055605,1,configured out,"['configured', 'out']",E34
630,139404,node-242,node,status,1112054374,1,configured out,"['configured', 'out']",E34
631,139086,node-228,node,status,1112051942,1,configured out,"['configured', 'out']",E34
632,154699,node-86,node,status,1113371286,1,configured out,"['configured', 'out']",E34
633,169348,node-35,node,status,1114098974,1,running,"['632', 'running', [...], 'E36']",E36
634,176994,node-218,node,status,1114435800,1,configured out,"['configured', 'out']",E34
635,202074,node-210,node,status,1116448620,1,not responding,"['not', 'responding']",E33
636,202181,node-34,node,status,1116448621,1,not responding,"['not', 'responding']",E33
637,202342,node-165,node,status,1116448650,1,configured out,"['configured', 'out']",E34
638,216915,node-113,node,status,1116619994,1,running,"['637', 'running', [...], 'E36']",E36
639,216956,node-154,node,status,1116619994,1,running,"['638', 'running', [...], 'E36']",E36
640,251283,node-200,node,status,1118926110,1,configured out,"['configured', 'out']",E34
641,251334,node-254,node,status,1118926152,1,not responding,"['not', 'responding']",E33
642,277298,full,partition,status,1120076193,1,running,"['641', 'running', [...], 'E36']",E36
643,251065,node-92,node,status,1118925810,0,configured out,"['configured', 'out']",E34
644,284996,node-191,node,status,1120682568,1,running,"['643', 'running', [...], 'E36']",E36
645,284693,node-184,node,status,1120680817,1,configured out,"['configured', 'out']",E34
646,284668,full,partition,status,1120680810,1,blocked,"['645', 'blocked', [...], 'E37']",E37
647,846,node-95,node,status,1123709833,1,running,"['646', 'running', [...], 'E36']",E36
648,923,node-172,node,status,1123709833,1,running,"['647', 'running', [...], 'E36']",E36
649,1004,node-253,node,status,1123709833,1,running,"['648', 'running', [...], 'E36']",E36
650,14730,node-172,node,status,1124378018,1,running,"['649', 'running', [...], 'E36']",E36
651,26628,full,partition,status,1124999460,1,blocked,"['650', 'blocked', [...], 'E37']",E37
652,46680,node-126,node,status,1126168979,1,running,"['651', 'running', [...], 'E36']",E36
653,46615,node-181,node,status,1126168951,1,running,"['652', 'running', [...], 'E36']",E36
654,56225,node-74,node,status,1126814969,1,running,"['653', 'running', [...], 'E36']",E36
655,56504,node-55,node,status,1126815181,1,configured out,"['configured', 'out']",E34
656,58843,full,partition,status,1126818053,1,closing,"['655', 'closing', [...], 'E41']",E41
657,56256,node-105,node,status,1126814969,0,running,"['656', 'running', [...], 'E36']",E36
658,56261,node-110,node,status,1126814969,0,running,"['657', 'running', [...], 'E36']",E36
659,56327,node-175,node,status,1126814970,0,running,"['658', 'running', [...], 'E36']",E36
660,89931,full,partition,status,1128014704,1,running,"['659', 'running', [...], 'E36']",E36
661,98836,node-83,node,status,1128237754,1,running,"['660', 'running', [...], 'E36']",E36
662,56298,node-146,node,status,1126814970,0,running,"['661', 'running', [...], 'E36']",E36
663,56335,node-183,node,status,1126814970,0,running,"['662', 'running', [...], 'E36']",E36
664,56329,node-177,node,status,1126814970,0,running,"['663', 'running', [...], 'E36']",E36
665,56404,node-254,node,status,1126814970,0,running,"['664', 'running', [...], 'E36']",E36
666,116947,node-202,node,status,1128899526,1,running,"['665', 'running', [...], 'E36']",E36
667,56349,node-198,node,status,1126814970,1,running,"['666', 'running', [...], 'E36']",E36
668,46114,node-182,node,status,1126165404,-1,configured out,"['configured', 'out']",E34
669,169688,node-44,node,status,1131210631,1,not responding,"['not', 'responding']",E33
670,169664,node-40,node,status,1131210631,1,not responding,"['not', 'responding']",E33
671,168084,full,partition,status,1131032850,1,blocked,"['670', 'blocked', [...], 'E37']",E37
672,197110,node-253,node,status,1131247704,1,running,"['671', 'running', [...], 'E36']",E36
673,205176,node-15,node,status,1131532770,1,not responding,"['not', 'responding']",E33
674,205095,full,partition,status,1131530296,1,running,"['673', 'running', [...], 'E36']",E36
675,204732,node-44,node,status,1131527920,1,active,"['674', 'active', [...], 'E38']",E38
676,203294,node-215,node,status,1131298338,1,not responding,"['not', 'responding']",E33
677,219581,node-76,node,status,1132157850,1,configured out,"['configured', 'out']",E34
678,220122,node-D3,domain,status,1132158690,1,not responding,"['not', 'responding']",E33
679,260401,full,partition,status,1133290901,1,running,"['678', 'running', [...], 'E36']",E36
680,46105,full,partition,status,1126164412,-1,running,"['679', 'running', [...], 'E36']",E36
681,274783,full,partition,status,1133702160,1,blocked,"['680', 'blocked', [...], 'E37']",E37
682,285000,node-11,node,status,1134656644,1,running,"['681', 'running', [...], 'E36']",E36
683,286085,node-4,node,status,1134669635,1,not responding,"['not', 'responding']",E33
684,286957,node-162,node,status,1134670027,1,not responding,"['not', 'responding']",E33
685,290042,node-183,node,status,1134672259,1,running,"['684', 'running', [...], 'E36']",E36
686,289977,node-127,node,status,1134672205,0,running,"['685', 'running', [...], 'E36']",E36
687,309872,full,partition,status,1135802130,1,blocked,"['686', 'blocked', [...], 'E37']",E37
688,323320,node-255,node,status,1139735822,1,not responding,"['not', 'responding']",E33
689,327050,node-7,node,status,1140098610,1,configured out,"['configured', 'out']",E34
690,366404,node-237,node,status,1141512720,1,configured out,"['configured', 'out']",E34
691,378400,node-232,node,status,1141679919,0,running,"['690', 'running', [...], 'E36']",E36
692,378260,node-92,node,status,1141679919,1,running,"['691', 'running', [...], 'E36']",E36
693,378195,node-27,node,status,1141679919,1,running,"['692', 'running', [...], 'E36']",E36
694,372004,node-90,node,status,1141671840,0,configured out,"['configured', 'out']",E34
695,371954,node-40,node,status,1141671840,1,configured out,"['configured', 'out']",E34
696,371941,node-27,node,status,1141671840,1,configured out,"['configured', 'out']",E34
697,401242,node-145,node,status,1142533309,0,running,"['696', 'running', [...], 'E36']",E36
698,401248,node-151,node,status,1142533309,0,running,"['697', 'running', [...], 'E36']",E36
699,401202,node-104,node,status,1142533309,0,running,"['698', 'running', [...], 'E36']",E36
700,415345,node-D0,domain,status,1142942280,1,inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>,"['inconsistent', 'nodesets', 'node-31', '0x1fffffffe', '<ok>', 'node-0', '0xfffffffe', '<ok>', 'node-1', '0xfffffffe', '<ok>', 'node-2', '0xfffffffe', '<ok>', 'node-30', '0xfffffffe', '<ok>']",E46
701,414885,node-225,node,status,1142872170,1,configured out,"['configured', 'out']",E34
702,401232,node-135,node,status,1142533309,1,running,"['701', 'running', [...], 'E36']",E36
703,454307,full,partition,status,1145174910,1,blocked,"['702', 'blocked', [...], 'E37']",E37
704,451133,node-130,node,status,1144858896,1,running,"['703', 'running', [...], 'E36']",E36
705,459286,node-208,node,status,1145542009,1,not responding,"['not', 'responding']",E33
706,459133,node-108,node,status,1145541960,1,configured out,"['configured', 'out']",E34
707,463655,node-135,node,status,1145554526,0,running,"['706', 'running', [...], 'E36']",E36
708,463680,node-160,node,status,1145554526,0,running,"['707', 'running', [...], 'E36']",E36
709,463769,node-249,node,status,1145554526,0,running,"['708', 'running', [...], 'E36']",E36
710,463684,node-164,node,status,1145554526,0,running,"['709', 'running', [...], 'E36']",E36
711,2559971,gige7,gige,temperature,1073151998,1,normal,"['710', 'normal', [...], 'E42']",E42
712,2552510,gige7,gige,temperature,1072553474,1,normal,"['711', 'normal', [...], 'E42']",E42
713,2556843,gige5,gige,temperature,1072878243,1,warning,"['712', 'warning', [...], 'E43']",E43
714,2555058,gige7,gige,temperature,1072734978,1,normal,"['713', 'normal', [...], 'E42']",E42
715,2554674,gige7,gige,temperature,1072671675,1,normal,"['714', 'normal', [...], 'E42']",E42
716,2554666,gige5,gige,temperature,1072670036,1,warning,"['715', 'warning', [...], 'E43']",E43
717,2552992,node-212,node,temperature,1072633140,1,ambient=30,"['ambient', ' <*>']",E35
718,2563073,gige7,gige,temperature,1073610711,1,normal,"['717', 'normal', [...], 'E42']",E42
719,2562762,node-232,node,temperature,1073579610,1,ambient=30,"['ambient', ' <*>']",E35
720,2562656,gige7,gige,temperature,1073561505,1,normal,"['719', 'normal', [...], 'E42']",E42
721,2561340,gige7,gige,temperature,1073394404,1,normal,"['720', 'normal', [...], 'E42']",E42
722,2561239,gige4,gige,temperature,1073375350,1,critical,"['721', 'critical', [...], 'E44']",E44
723,2566893,gige7,gige,temperature,1074020818,1,normal,"['722', 'normal', [...], 'E42']",E42
724,2565183,gige7,gige,temperature,1073933218,1,normal,"['723', 'normal', [...], 'E42']",E42
725,2585341,gige7,gige,temperature,1074234092,1,critical,"['724', 'critical', [...], 'E44']",E44
726,2615431,gige7,gige,temperature,1074848953,1,normal,"['725', 'normal', [...], 'E42']",E42
727,2614737,node-166,node,temperature,1074776943,1,ambient=31,"['ambient', ' <*>']",E35
728,2614640,gige7,gige,temperature,1074755051,1,normal,"['727', 'normal', [...], 'E42']",E42
729,2613815,gige5,gige,temperature,1074625028,1,normal,"['728', 'normal', [...], 'E42']",E42
730,2594414,node-239,node,temperature,1074274436,1,ambient=30,"['ambient', ' <*>']",E35
731,2594419,node-235,node,temperature,1074274436,1,ambient=29,"['ambient', ' <*>']",E35
732,19801,gige7,gige,temperature,1076047551,1,normal,"['731', 'normal', [...], 'E42']",E42
733,40754,node-172,node,temperature,1076538724,1,ambient=26,"['ambient', ' <*>']",E35
734,35006,node-238,node,temperature,1076506869,1,ambient=30,"['ambient', ' <*>']",E35
735,34905,gige7,gige,temperature,1076493252,1,warning,"['734', 'warning', [...], 'E43']",E43
736,31923,gige4,gige,temperature,1076386562,1,critical,"['735', 'critical', [...], 'E44']",E44
737,31128,gige7,gige,temperature,1076272557,1,normal,"['736', 'normal', [...], 'E42']",E42
738,46581,node-117,node,temperature,1076546891,1,ambient=32,"['ambient', ' <*>']",E35
739,48065,node-41,node,temperature,1076619404,1,ambient=29,"['ambient', ' <*>']",E35
740,48312,gige7,gige,temperature,1076650230,1,normal,"['739', 'normal', [...], 'E42']",E42
741,80683,node-198,node,temperature,1077307801,1,ambient=33,"['ambient', ' <*>']",E35
742,80531,node-174,node,temperature,1077300930,1,ambient=28,"['ambient', ' <*>']",E35
743,77270,node-166,node,temperature,1077215565,1,ambient=31,"['ambient', ' <*>']",E35
744,76723,node-55,node,temperature,1077205904,1,ambient=33,"['ambient', ' <*>']",E35
745,74418,gige7,gige,temperature,1077159058,1,normal,"['744', 'normal', [...], 'E42']",E42
746,69858,gige7,gige,temperature,1077042957,1,warning,"['745', 'warning', [...], 'E43']",E43
747,69672,gige7,gige,temperature,1077015055,1,warning,"['746', 'warning', [...], 'E43']",E43
748,69378,gige7,gige,temperature,1076961352,1,warning,"['747', 'warning', [...], 'E43']",E43
749,61851,node-60,node,temperature,1076866153,1,ambient=31,"['ambient', ' <*>']",E35
750,86744,gige7,gige,temperature,1077371471,1,warning,"['749', 'warning', [...], 'E43']",E43
