LineId,Time,Component,Pid,Content,template,template_num
745,20171223-22:19:58:419,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1","['startsync', 'hisyncoption', 'hisyncoption{syncaction', ' <*>', 'syncmethod', '2', 'syncscope', '0', 'syncdatatype', '20000', 'syncmodel', '2', 'pushaction', '0}', 'app', '1', 'who', '1']",E64
746,20171223-22:19:58:419,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,"['inserthihealthdata()', 'checkapptype', '0', 'appid', '1']",E14
747,20171223-22:19:58:419,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 20,app = 1,One Data Type = 2,packageName = com.huawei.health,writeStatType = 0","['inserthihealthdata()', 'size', ' <*>', 'app', '1', 'one', 'data', 'type', ' <*>', 'packagename', 'com.huawei.health', 'writestattype', '0']",E52
748,20171223-22:19:58:423,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,"['needautosync', 'autosyncswitch', 'is', 'open']",E59
749,20171223-22:19:58:423,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1","['savehealthdetaildata()', 'deviceid', '2', 'clientid', '1', 'id', '1']",E47
750,20171223-22:19:58:424,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!","['initdataprivacy', 'the', 'dataprivacy', 'switch', 'is', 'open', 'start', 'push', 'health', 'data']",E65
751,20171223-22:19:58:424,HiH_,30002312,initDataPrivacy the dataPrivacy is true,"['initdataprivacy', 'the', 'dataprivacy', 'is', 'true']",E17
752,20171223-22:19:58:428,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!","['inituserprivacy', 'the', 'userprivacy', 'switch', 'is', 'open', 'start', 'push', 'user', 'data']",E66
753,20171223-22:19:58:428,HiH_,30002312,initUserPrivacy the userPrivacy is true,"['inituserprivacy', 'the', 'userprivacy', 'is', 'true']",E18
754,20171223-22:19:58:428,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,"['ifcansync', 'not', 'no', 'cloud', 'version']",E19
755,20171223-22:19:58:428,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,"['754', 'sendsyncfailedbroadcast', [...], 'E67']",E67
756,20171223-22:19:58:453,HiH_HiHealthDataInsertStore,30002312,"bulkSaveDetailHiHealthData() size = 20,totalTime = 34","['bulksavedetailhihealthdata()', 'size', ' <*>', 'totaltime', ' <*>']",E15
757,20171223-22:19:58:466,HiH_DataStatManager,30002312,"new date =20171223, type=40002,6724.0,old=7163.0","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
758,20171223-22:19:58:468,HiH_DataStatManager,30002312,"new date =20171223, type=40004,4800.935999999999,old=5112.0","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
759,20171223-22:19:58:469,HiH_DataStatManager,30002312,"new date =20171223, type=40003,214445.88000000006,old=210654.54000000004","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
760,20171223-22:19:58:471,HiH_DataStatManager,30002312,"new date =20171223, type=40005,330.0,old=330.0","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
761,20171223-22:19:58:480,HiH_DataStatManager,30002312,"new date =20171223, type=40011,6314.0,old=6137.0","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
762,20171223-22:19:58:481,HiH_DataStatManager,30002312,"new date =20171223, type=40031,4508.196000000001,old=4381.818","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
763,20171223-22:19:58:482,HiH_DataStatManager,30002312,"new date =20171223, type=40021,135245.88,old=131454.53999999995","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
764,20171223-22:19:58:494,HiH_DataStatManager,30002312,"new date =20171223, type=40013,410.0,old=410.0","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
765,20171223-22:19:58:495,HiH_DataStatManager,30002312,"new date =20171223, type=40034,292.73999999999995,old=292.73999999999995","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
766,20171223-22:19:58:495,HiH_DataStatManager,30002312,"new date =20171223, type=40024,79200.0,old=79200.0","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
767,20171223-22:19:58:499,HiH_DataStatManager,30002312,"new date =20171223, type=40041,6720.0,old=6480.0","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
768,20171223-22:19:58:501,HiH_DataStatManager,30002312,"new date =20171223, type=40044,420.0,old=420.0","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
769,20171223-22:19:58:501,HiH_DataStatManager,30002312,"new date =20171223, type=40006,7140.0,old=6900.0","['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>']",E55
770,20171223-22:19:58:502,HiH_HiHealthDataInsertStore,30002312,"saveRealTimeHealthDatasStat() size = 1,totalTime = 48","['saverealtimehealthdatasstat()', 'size', '1', 'totaltime', '48']",E16
771,20171223-22:19:58:505,HiH_ListenerManager,30002312,startListenerChange subscribeList = [1],"['startlistenerchange', 'subscribelist', '[1]']",E31
772,20171223-22:19:58:505,HiH_HiHealthBinder,30002312,insertHiHealthData() end totalTime = 94,"['inserthihealthdata()', 'end', 'totaltime', ' <*>']",E57
773,20171223-22:19:58:505,Step_FlushableStepDataCache,30002312,InsertCallBack() onSuccess  type = 0 data=true,"['insertcallback()', 'onsuccess', 'type', '0', 'data', 'true']",E42
774,20171223-22:19:58:505,Step_FlushableStepDataCache,30002312,InsertEvent success begin:25233975 end:25233979,"['insertevent', 'success', 'begin', '25233975', 'end', '25233979']",E43
775,20171223-22:19:58:505,Step_SPUtils,30002312,setWriteDBLastDataMinute=25233979,"['setwritedblastdataminute', '25233979']",E4
776,20171223-22:19:58:508,Step_SPUtils,30002312,setWriteDBLastDataMinute success,"['setwritedblastdataminute', 'success']",E5
777,20171223-22:19:58:508,Step_LSC,30002312,flush2DB result success,"['flush2db', 'result', 'success']",E32
778,20171223-22:19:58:508,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7160##548930##8661##16256##27442416,"['gettodaytotaldetailsteps', ' <*>']",E1
779,20171223-22:19:58:508,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827,"['settodaytotaldetailsteps', ' <*>']",E2
780,20171223-22:19:58:512,HiH_HiSyncControl,30002312,checkInsertStatus stepSum or calorieSum is enough,"['checkinsertstatus', 'stepsum', 'or', 'caloriesum', 'is', 'enough']",E40
781,20171223-22:19:58:513,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130116,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
782,20171223-22:19:58:514,HiH_HiSyncControl,30002312,checkInsertStatus stepStatSum or calorieStatSum is enough,"['checkinsertstatus', 'stepstatsum', 'or', 'caloriestatsum', 'is', 'enough']",E41
783,20171223-22:19:58:514,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0","['stepsyncornot', 'appsyntimes', 'is', '0', 'statsynctimes', 'is', '0']",E50
784,20171223-22:19:58:514,HiH_HiSyncControl,30002312,"startInsertSportSync start auto sync,app is 1","['startinsertsportsync', 'start', 'auto', 'sync', 'app', 'is', '1']",E51
785,20171223-22:19:58:515,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0","['checkfirstsyncbytype', 'no', 'such', 'data', 'in', 'db', 'type', 'is', '1', 'devicecode', 'is', '0']",E63
786,20171223-22:19:58:515,HiH_HiSyncControl,30002312,"startInsertSportSync first 500 steps sync,do all sync","['startinsertsportsync', 'first', '500', 'steps', 'sync', 'do', 'all', 'sync']",E56
787,20171223-22:19:58:516,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1","['startsync', 'hisyncoption', 'hisyncoption{syncaction', ' <*>', 'syncmethod', '2', 'syncscope', '0', 'syncdatatype', '20000', 'syncmodel', '2', 'pushaction', '0}', 'app', '1', 'who', '1']",E64
788,20171223-22:19:58:517,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,"['needautosync', 'autosyncswitch', 'is', 'open']",E59
789,20171223-22:19:58:517,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
790,20171223-22:19:58:518,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!","['initdataprivacy', 'the', 'dataprivacy', 'switch', 'is', 'open', 'start', 'push', 'health', 'data']",E65
791,20171223-22:19:58:518,HiH_,30002312,initDataPrivacy the dataPrivacy is true,"['initdataprivacy', 'the', 'dataprivacy', 'is', 'true']",E17
792,20171223-22:19:58:518,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!","['inituserprivacy', 'the', 'userprivacy', 'switch', 'is', 'open', 'start', 'push', 'user', 'data']",E66
793,20171223-22:19:58:518,HiH_,30002312,initUserPrivacy the userPrivacy is true,"['inituserprivacy', 'the', 'userprivacy', 'is', 'true']",E18
794,20171223-22:19:58:518,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,"['ifcansync', 'not', 'no', 'cloud', 'version']",E19
795,20171223-22:19:58:518,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,"['794', 'sendsyncfailedbroadcast', [...], 'E67']",E67
796,20171223-22:19:58:519,Step_StandReportReceiver,30002312,REPORT : 7163 5114 153431 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
797,20171223-22:19:58:863,Step_LSC,30002312,onStandStepChanged 3737,"['onstandstepchanged', ' <*>']",E0
798,20171223-22:19:58:872,Step_LSC,30002312,onExtend:1514038799000 2 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
799,20171223-22:19:59:164,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7163##548935##8661##16256##27442827,"['gettodaytotaldetailsteps', ' <*>']",E1
800,20171223-22:19:59:166,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7165##548940##8661##16256##27443484,"['settodaytotaldetailsteps', ' <*>']",E2
801,20171223-22:19:59:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130159,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
802,20171223-22:19:59:178,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
803,20171223-22:19:59:182,Step_StandReportReceiver,30002312,REPORT : 7165 5115 153474 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
804,20171223-22:19:59:365,Step_LSC,30002312,onStandStepChanged 3739,"['onstandstepchanged', ' <*>']",E0
805,20171223-22:19:59:373,Step_LSC,30002312,onExtend:1514038800000 2 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
806,20171223-22:19:59:667,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7165##548940##8661##16256##27443484,"['gettodaytotaldetailsteps', ' <*>']",E1
807,20171223-22:19:59:667,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7167##548945##8661##16256##27443986,"['settodaytotaldetailsteps', ' <*>']",E2
808,20171223-22:19:59:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130201,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
809,20171223-22:19:59:681,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
810,20171223-22:19:59:682,Step_StandReportReceiver,30002312,REPORT : 7167 5117 153517 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
811,20171223-22:19:59:862,Step_LSC,30002312,onStandStepChanged 3742,"['onstandstepchanged', ' <*>']",E0
812,20171223-22:19:59:871,Step_LSC,30002312,onExtend:1514038800000 3 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
813,20171223-22:20:0:130,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
814,20171223-22:20:0:165,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7167##548945##8661##16256##27443986,"['gettodaytotaldetailsteps', ' <*>']",E1
815,20171223-22:20:0:165,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7170##548996##8661##16256##27444484,"['settodaytotaldetailsteps', ' <*>']",E2
816,20171223-22:20:0:174,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130266,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
817,20171223-22:20:0:177,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
818,20171223-22:20:0:179,Step_StandReportReceiver,30002312,REPORT : 7170 5119 153581 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
819,20171223-22:20:0:363,Step_LSC,30002312,onStandStepChanged 3745,"['onstandstepchanged', ' <*>']",E0
820,20171223-22:20:0:374,Step_LSC,30002312,onExtend:1514038801000 3 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
821,20171223-22:20:0:666,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7170##548996##8661##16256##27444484,"['gettodaytotaldetailsteps', ' <*>']",E1
822,20171223-22:20:0:666,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7173##549047##8661##16256##27444985,"['settodaytotaldetailsteps', ' <*>']",E2
823,20171223-22:20:0:679,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130330,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
824,20171223-22:20:0:688,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
825,20171223-22:20:0:693,Step_StandReportReceiver,30002312,REPORT : 7173 5121 153645 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
826,20171223-22:20:0:863,Step_LSC,30002312,onStandStepChanged 3746,"['onstandstepchanged', ' <*>']",E0
827,20171223-22:20:0:872,Step_LSC,30002312,onExtend:1514038801000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
828,20171223-22:20:1:166,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7173##549047##8661##16256##27444985,"['gettodaytotaldetailsteps', ' <*>']",E1
829,20171223-22:20:1:166,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7174##549098##8661##16256##27445485,"['settodaytotaldetailsteps', ' <*>']",E2
830,20171223-22:20:1:181,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130351,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
831,20171223-22:20:1:186,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
832,20171223-22:20:1:186,Step_StandReportReceiver,30002312,REPORT : 7174 5122 153667 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
833,20171223-22:20:1:363,Step_LSC,30002312,onStandStepChanged 3748,"['onstandstepchanged', ' <*>']",E0
834,20171223-22:20:1:378,Step_LSC,30002312,onExtend:1514038802000 2 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
835,20171223-22:20:1:664,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7174##549098##8661##16256##27445485,"['gettodaytotaldetailsteps', ' <*>']",E1
836,20171223-22:20:1:665,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7176##549149##8661##16256##27445983,"['settodaytotaldetailsteps', ' <*>']",E2
837,20171223-22:20:1:679,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130394,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
838,20171223-22:20:1:687,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
839,20171223-22:20:1:692,Step_StandReportReceiver,30002312,REPORT : 7176 5123 153709 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
840,20171223-22:20:1:863,Step_LSC,30002312,onStandStepChanged 3751,"['onstandstepchanged', ' <*>']",E0
841,20171223-22:20:1:873,Step_LSC,30002312,onExtend:1514038802000 3 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
842,20171223-22:20:2:164,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7176##549149##8661##16256##27445983,"['gettodaytotaldetailsteps', ' <*>']",E1
843,20171223-22:20:2:165,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7179##549200##8661##16256##27446483,"['settodaytotaldetailsteps', ' <*>']",E2
844,20171223-22:20:2:174,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130458,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
845,20171223-22:20:2:178,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
846,20171223-22:20:2:179,Step_StandReportReceiver,30002312,REPORT : 7179 5125 153774 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
847,20171223-22:20:2:365,Step_LSC,30002312,onStandStepChanged 3753,"['onstandstepchanged', ' <*>']",E0
848,20171223-22:20:2:375,Step_LSC,30002312,onExtend:1514038803000 2 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
849,20171223-22:20:2:670,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7179##549200##8661##16256##27446483,"['gettodaytotaldetailsteps', ' <*>']",E1
850,20171223-22:20:2:671,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7181##549251##8661##16256##27446989,"['settodaytotaldetailsteps', ' <*>']",E2
851,20171223-22:20:2:678,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130501,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
852,20171223-22:20:2:693,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
853,20171223-22:20:2:695,Step_StandReportReceiver,30002312,REPORT : 7181 5127 153817 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
854,20171223-22:20:2:863,Step_LSC,30002312,onStandStepChanged 3755,"['onstandstepchanged', ' <*>']",E0
855,20171223-22:20:2:874,Step_LSC,30002312,onExtend:1514038803000 2 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
856,20171223-22:20:3:164,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7181##549251##8661##16256##27446989,"['gettodaytotaldetailsteps', ' <*>']",E1
857,20171223-22:20:3:165,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7183##549302##8661##16256##27447483,"['settodaytotaldetailsteps', ' <*>']",E2
858,20171223-22:20:3:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130544,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
859,20171223-22:20:3:179,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
860,20171223-22:20:3:180,Step_StandReportReceiver,30002312,REPORT : 7183 5128 153859 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
861,20171223-22:20:3:862,Step_LSC,30002312,onStandStepChanged 3757,"['onstandstepchanged', ' <*>']",E0
862,20171223-22:20:3:873,Step_LSC,30002312,onExtend:1514038804000 2 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
863,20171223-22:20:4:166,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7183##549302##8661##16256##27447483,"['gettodaytotaldetailsteps', ' <*>']",E1
