['0', 'registered', 'signal', 'handlers', 'for', '[term', 'hup', 'int]', ['registered', 'signal', 'handlers', 'for', '[term', 'hup', 'int]'], 'E0']
['1494', 'found', 'block', 'rdd_42_14', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1505', 'found', 'block', 'rdd_42_15', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1516', 'found', 'block', 'rdd_42_16', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1517', 'found', 'block', 'rdd_42_17', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1518', 'found', 'block', 'rdd_42_19', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1519', 'found', 'block', 'rdd_42_18', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1528', 'found', 'block', 'rdd_42_20', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1538', 'found', 'block', 'rdd_42_21', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1542', 'found', 'block', 'rdd_42_22', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1543', 'found', 'block', 'rdd_42_24', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1544', 'found', 'block', 'rdd_42_23', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1556', 'found', 'block', 'rdd_42_25', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1560', 'found', 'block', 'rdd_42_26', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1567', 'found', 'block', 'rdd_42_27', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1568', 'found', 'block', 'rdd_42_28', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1569', 'found', 'block', 'rdd_42_29', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1586', 'found', 'block', 'rdd_42_31', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1587', 'found', 'block', 'rdd_42_32', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1588', 'found', 'block', 'rdd_42_33', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1589', 'found', 'block', 'rdd_42_30', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1594', 'found', 'block', 'rdd_42_34', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1611', 'found', 'block', 'rdd_42_35', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1612', 'found', 'block', 'rdd_42_37', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1613', 'found', 'block', 'rdd_42_38', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1614', 'found', 'block', 'rdd_42_36', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1619', 'found', 'block', 'rdd_42_39', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1644', 'found', 'block', 'rdd_42_1', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1645', 'found', 'block', 'rdd_42_4', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1646', 'found', 'block', 'rdd_42_3', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1647', 'found', 'block', 'rdd_42_2', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1648', 'found', 'block', 'rdd_42_0', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1667', 'found', 'block', 'rdd_42_5', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1668', 'found', 'block', 'rdd_42_6', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1671', 'found', 'block', 'rdd_42_7', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1672', 'found', 'block', 'rdd_42_8', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1673', 'found', 'block', 'rdd_42_9', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1690', 'found', 'block', 'rdd_42_10', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1693', 'found', 'block', 'rdd_42_11', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1696', 'found', 'block', 'rdd_42_12', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1697', 'found', 'block', 'rdd_42_13', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1698', 'found', 'block', 'rdd_42_14', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1713', 'found', 'block', 'rdd_42_15', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1716', 'found', 'block', 'rdd_42_17', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1718', 'found', 'block', 'rdd_42_16', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1722', 'found', 'block', 'rdd_42_18', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1723', 'found', 'block', 'rdd_42_19', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1738', 'found', 'block', 'rdd_42_20', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1742', 'found', 'block', 'rdd_42_21', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1744', 'found', 'block', 'rdd_42_22', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1747', 'found', 'block', 'rdd_42_24', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1748', 'found', 'block', 'rdd_42_23', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1760', 'found', 'block', 'rdd_42_25', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1765', 'found', 'block', 'rdd_42_26', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1769', 'found', 'block', 'rdd_42_27', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1772', 'found', 'block', 'rdd_42_28', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1773', 'found', 'block', 'rdd_42_29', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1785', 'found', 'block', 'rdd_42_30', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1790', 'found', 'block', 'rdd_42_31', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1794', 'found', 'block', 'rdd_42_32', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1797', 'found', 'block', 'rdd_42_33', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1798', 'found', 'block', 'rdd_42_34', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1810', 'found', 'block', 'rdd_42_35', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1815', 'found', 'block', 'rdd_42_36', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1819', 'found', 'block', 'rdd_42_37', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1822', 'found', 'block', 'rdd_42_38', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1823', 'found', 'block', 'rdd_42_39', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1848', 'found', 'block', 'rdd_42_0', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1849', 'found', 'block', 'rdd_42_4', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1850', 'found', 'block', 'rdd_42_3', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1851', 'found', 'block', 'rdd_42_2', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1852', 'found', 'block', 'rdd_42_1', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1873', 'found', 'block', 'rdd_42_5', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1874', 'found', 'block', 'rdd_42_7', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1875', 'found', 'block', 'rdd_42_8', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1876', 'found', 'block', 'rdd_42_6', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1877', 'found', 'block', 'rdd_42_9', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1896', 'found', 'block', 'rdd_42_10', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1899', 'found', 'block', 'rdd_42_11', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1900', 'found', 'block', 'rdd_42_12', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1901', 'found', 'block', 'rdd_42_14', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1902', 'found', 'block', 'rdd_42_13', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1921', 'found', 'block', 'rdd_42_16', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1924', 'found', 'block', 'rdd_42_15', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1925', 'found', 'block', 'rdd_42_17', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1926', 'found', 'block', 'rdd_42_18', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1927', 'found', 'block', 'rdd_42_19', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1947', 'found', 'block', 'rdd_42_21', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1949', 'found', 'block', 'rdd_42_20', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1950', 'found', 'block', 'rdd_42_22', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1951', 'found', 'block', 'rdd_42_23', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1952', 'found', 'block', 'rdd_42_24', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1970', 'found', 'block', 'rdd_42_25', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1974', 'found', 'block', 'rdd_42_26', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1975', 'found', 'block', 'rdd_42_28', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1976', 'found', 'block', 'rdd_42_27', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1977', 'found', 'block', 'rdd_42_29', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1995', 'found', 'block', 'rdd_42_30', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['1999', 'found', 'block', 'rdd_42_32', 'locally', ['found', 'block', ' <*>', 'locally'], 'E29']
['24', 'running', 'task', '0.0', 'in', 'stage', '0.0', '(tid', '0)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['25', 'running', 'task', '2.0', 'in', 'stage', '0.0', '(tid', '2)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['26', 'running', 'task', '1.0', 'in', 'stage', '0.0', '(tid', '1)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['27', 'running', 'task', '3.0', 'in', 'stage', '0.0', '(tid', '3)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['29', 'running', 'task', '4.0', 'in', 'stage', '0.0', '(tid', '4)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['94', 'running', 'task', '0.0', 'in', 'stage', '1.0', '(tid', '42)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['96', 'running', 'task', '1.0', 'in', 'stage', '1.0', '(tid', '56)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['99', 'running', 'task', '2.0', 'in', 'stage', '1.0', '(tid', '69)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['101', 'running', 'task', '3.0', 'in', 'stage', '1.0', '(tid', '78)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['103', 'running', 'task', '4.0', 'in', 'stage', '1.0', '(tid', '79)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['123', 'running', 'task', '0.0', 'in', 'stage', '2.0', '(tid', '87)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['125', 'running', 'task', '1.0', 'in', 'stage', '2.0', '(tid', '101)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['127', 'running', 'task', '2.0', 'in', 'stage', '2.0', '(tid', '112)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['129', 'running', 'task', '3.0', 'in', 'stage', '2.0', '(tid', '118)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['132', 'running', 'task', '4.0', 'in', 'stage', '2.0', '(tid', '119)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['152', 'running', 'task', '0.0', 'in', 'stage', '3.0', '(tid', '122)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['154', 'running', 'task', '1.0', 'in', 'stage', '3.0', '(tid', '136)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['156', 'running', 'task', '2.0', 'in', 'stage', '3.0', '(tid', '150)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['158', 'running', 'task', '3.0', 'in', 'stage', '3.0', '(tid', '158)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['161', 'running', 'task', '4.0', 'in', 'stage', '3.0', '(tid', '159)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['196', 'running', 'task', '0.0', 'in', 'stage', '4.0', '(tid', '171)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['198', 'running', 'task', '1.0', 'in', 'stage', '4.0', '(tid', '185)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['201', 'running', 'task', '2.0', 'in', 'stage', '4.0', '(tid', '195)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['203', 'running', 'task', '3.0', 'in', 'stage', '4.0', '(tid', '198)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['205', 'running', 'task', '4.0', 'in', 'stage', '4.0', '(tid', '199)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['225', 'running', 'task', '0.0', 'in', 'stage', '5.0', '(tid', '206)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['227', 'running', 'task', '1.0', 'in', 'stage', '5.0', '(tid', '220)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['229', 'running', 'task', '2.0', 'in', 'stage', '5.0', '(tid', '231)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['232', 'running', 'task', '3.0', 'in', 'stage', '5.0', '(tid', '238)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['234', 'running', 'task', '4.0', 'in', 'stage', '5.0', '(tid', '239)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['254', 'running', 'task', '0.0', 'in', 'stage', '6.0', '(tid', '247)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['256', 'running', 'task', '1.0', 'in', 'stage', '6.0', '(tid', '261)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['258', 'running', 'task', '2.0', 'in', 'stage', '6.0', '(tid', '273)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['261', 'running', 'task', '3.0', 'in', 'stage', '6.0', '(tid', '278)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['263', 'running', 'task', '4.0', 'in', 'stage', '6.0', '(tid', '279)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['283', 'running', 'task', '0.0', 'in', 'stage', '7.0', '(tid', '285)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['285', 'running', 'task', '1.0', 'in', 'stage', '7.0', '(tid', '299)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['287', 'running', 'task', '2.0', 'in', 'stage', '7.0', '(tid', '312)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['289', 'running', 'task', '3.0', 'in', 'stage', '7.0', '(tid', '318)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['292', 'running', 'task', '4.0', 'in', 'stage', '7.0', '(tid', '319)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['327', 'running', 'task', '0.0', 'in', 'stage', '8.0', '(tid', '321)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['329', 'running', 'task', '1.0', 'in', 'stage', '8.0', '(tid', '335)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['331', 'running', 'task', '2.0', 'in', 'stage', '8.0', '(tid', '349)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['334', 'running', 'task', '3.0', 'in', 'stage', '8.0', '(tid', '358)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['336', 'running', 'task', '4.0', 'in', 'stage', '8.0', '(tid', '359)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['356', 'running', 'task', '0.0', 'in', 'stage', '9.0', '(tid', '360)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['358', 'running', 'task', '1.0', 'in', 'stage', '9.0', '(tid', '374)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['360', 'running', 'task', '2.0', 'in', 'stage', '9.0', '(tid', '388)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['363', 'running', 'task', '3.0', 'in', 'stage', '9.0', '(tid', '398)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['365', 'running', 'task', '4.0', 'in', 'stage', '9.0', '(tid', '399)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['385', 'running', 'task', '0.0', 'in', 'stage', '10.0', '(tid', '402)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['387', 'running', 'task', '1.0', 'in', 'stage', '10.0', '(tid', '416)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['389', 'running', 'task', '2.0', 'in', 'stage', '10.0', '(tid', '430)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['391', 'running', 'task', '3.0', 'in', 'stage', '10.0', '(tid', '438)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['394', 'running', 'task', '4.0', 'in', 'stage', '10.0', '(tid', '439)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['414', 'running', 'task', '0.0', 'in', 'stage', '11.0', '(tid', '450)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['416', 'running', 'task', '1.0', 'in', 'stage', '11.0', '(tid', '464)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['418', 'running', 'task', '2.0', 'in', 'stage', '11.0', '(tid', '475)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['421', 'running', 'task', '3.0', 'in', 'stage', '11.0', '(tid', '478)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['423', 'running', 'task', '4.0', 'in', 'stage', '11.0', '(tid', '479)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['458', 'running', 'task', '0.0', 'in', 'stage', '12.0', '(tid', '480)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['460', 'running', 'task', '1.0', 'in', 'stage', '12.0', '(tid', '494)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['463', 'running', 'task', '2.0', 'in', 'stage', '12.0', '(tid', '508)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['465', 'running', 'task', '3.0', 'in', 'stage', '12.0', '(tid', '518)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['467', 'running', 'task', '4.0', 'in', 'stage', '12.0', '(tid', '519)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['487', 'running', 'task', '0.0', 'in', 'stage', '13.0', '(tid', '528)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['489', 'running', 'task', '1.0', 'in', 'stage', '13.0', '(tid', '542)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['491', 'running', 'task', '2.0', 'in', 'stage', '13.0', '(tid', '553)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['494', 'running', 'task', '3.0', 'in', 'stage', '13.0', '(tid', '558)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['496', 'running', 'task', '4.0', 'in', 'stage', '13.0', '(tid', '559)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['516', 'running', 'task', '0.0', 'in', 'stage', '14.0', '(tid', '562)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
['518', 'running', 'task', '1.0', 'in', 'stage', '14.0', '(tid', '576)', ['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>'], 'E30']
