LineId,Date,Time,Level,Component,Content,template,template_num
560,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_4 not found, computing it","['partition', ' <*>', 'not', 'found', 'computing', 'it']",E11
561,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_3 not found, computing it","['partition', ' <*>', 'not', 'found', 'computing', 'it']",E11
562,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_2 not found, computing it","['partition', ' <*>', 'not', 'found', 'computing', 'it']",E11
563,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_0 not found, computing it","['partition', ' <*>', 'not', 'found', 'computing', 'it']",E11
564,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,"['found', 'block', ' <*>', 'locally']",E29
565,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,"['found', 'block', ' <*>', 'locally']",E29
566,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,"['found', 'block', ' <*>', 'locally']",E29
567,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,"['found', 'block', ' <*>', 'locally']",E29
568,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,"['found', 'block', ' <*>', 'locally']",E29
569,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
570,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -96, init = 135, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
571,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -98, init = 139, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
572,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -99, init = 139, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
573,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
574,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_1 stored as bytes in memory (estimated size 162.0 B, free 403.0 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
575,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_4 stored as bytes in memory (estimated size 200.0 B, free 403.2 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
576,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_3 stored as bytes in memory (estimated size 194.0 B, free 403.4 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
577,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_2 stored as bytes in memory (estimated size 163.0 B, free 403.5 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
578,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_0 stored as bytes in memory (estimated size 244.0 B, free 403.8 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
579,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
580,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = 20, init = 19, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
581,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
582,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 23, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
583,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
584,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = 18, init = 24, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
585,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
586,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
587,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
588,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
589,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 643,"['got', 'assigned', 'task', ' <*>']",E28
590,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 16.0 (TID 643),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
591,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 657,"['got', 'assigned', 'task', ' <*>']",E28
592,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 16.0 (TID 657),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
593,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 671,"['got', 'assigned', 'task', ' <*>']",E28
594,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 16.0 (TID 671),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
595,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 678,"['got', 'assigned', 'task', ' <*>']",E28
596,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 25,"['started', 'reading', 'broadcast', 'variable', ' <*>']",E23
597,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 16.0 (TID 678),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
598,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 679,"['got', 'assigned', 'task', ' <*>']",E28
599,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 16.0 (TID 679),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
600,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25_piece0 stored as bytes in memory (estimated size 5.7 KB, free 409.5 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
601,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 25 took 11 ms,"['reading', 'broadcast', 'variable', ' <*>', 'took', ' <*>', 'ms']",E4
602,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25 stored as values in memory (estimated size 10.1 KB, free 419.6 KB)","['block', ' <*>', 'stored', 'as', 'values', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E32
603,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_0 locally,"['found', 'block', ' <*>', 'locally']",E29
604,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_4 locally,"['found', 'block', ' <*>', 'locally']",E29
605,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_3 locally,"['found', 'block', ' <*>', 'locally']",E29
606,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_2 locally,"['found', 'block', ' <*>', 'locally']",E29
607,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_1 locally,"['found', 'block', ' <*>', 'locally']",E29
608,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -104, init = 143, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
609,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -104, init = 145, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
610,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
611,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
612,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 43, boot = -104, init = 146, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
613,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
614,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
615,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
616,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
617,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
618,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 692,"['got', 'assigned', 'task', ' <*>']",E28
619,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 17.0 (TID 692),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
620,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 706,"['got', 'assigned', 'task', ' <*>']",E28
621,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 17.0 (TID 706),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
622,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 716,"['got', 'assigned', 'task', ' <*>']",E28
623,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 17.0 (TID 716),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
624,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 718,"['got', 'assigned', 'task', ' <*>']",E28
625,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 26,"['started', 'reading', 'broadcast', 'variable', ' <*>']",E23
626,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 17.0 (TID 718),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
627,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 719,"['got', 'assigned', 'task', ' <*>']",E28
628,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 17.0 (TID 719),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
629,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
630,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 26 took 10 ms,"['reading', 'broadcast', 'variable', ' <*>', 'took', ' <*>', 'ms']",E4
631,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)","['block', ' <*>', 'stored', 'as', 'values', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E32
632,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,"['found', 'block', ' <*>', 'locally']",E29
633,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,"['found', 'block', ' <*>', 'locally']",E29
634,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,"['found', 'block', ' <*>', 'locally']",E29
635,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,"['found', 'block', ' <*>', 'locally']",E29
636,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,"['found', 'block', ' <*>', 'locally']",E29
637,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -69, init = 110, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
638,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -71, init = 110, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
639,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -73, init = 111, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
640,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 44, boot = -72, init = 115, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
641,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -71, init = 112, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
642,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
643,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
644,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
645,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
646,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
647,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 722,"['got', 'assigned', 'task', ' <*>']",E28
648,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 18.0 (TID 722),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
649,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 736,"['got', 'assigned', 'task', ' <*>']",E28
650,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 18.0 (TID 736),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
651,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 750,"['got', 'assigned', 'task', ' <*>']",E28
652,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 18.0 (TID 750),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
653,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 758,"['got', 'assigned', 'task', ' <*>']",E28
654,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 18.0 (TID 758),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
655,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 27,"['started', 'reading', 'broadcast', 'variable', ' <*>']",E23
656,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 759,"['got', 'assigned', 'task', ' <*>']",E28
657,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 18.0 (TID 759),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
658,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_27_piece0 stored as bytes in memory (estimated size 5.4 KB, free 395.0 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
659,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 27 took 10 ms,"['reading', 'broadcast', 'variable', ' <*>', 'took', ' <*>', 'ms']",E4
660,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_27 stored as values in memory (estimated size 9.2 KB, free 404.2 KB)","['block', ' <*>', 'stored', 'as', 'values', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E32
661,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,"['found', 'block', ' <*>', 'locally']",E29
662,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,"['found', 'block', ' <*>', 'locally']",E29
663,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,"['found', 'block', ' <*>', 'locally']",E29
664,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,"['found', 'block', ' <*>', 'locally']",E29
665,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,"['found', 'block', ' <*>', 'locally']",E29
666,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 38, boot = -77, init = 115, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
667,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -76, init = 115, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
668,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -75, init = 115, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
669,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 42, boot = -74, init = 115, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
670,17/06/09,20:10:56,INFO,executor.Executor,Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
671,17/06/09,20:10:56,INFO,executor.Executor,Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
