LineId,Date,Time,Level,Component,Content,template,template_num
710,2016-09-28,04:30:45,Info,CBS,"Read out cached package applicability for package: Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
711,2016-09-28,04:30:45,Info,CBS,Session: 30546174_108903235 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
712,2016-09-28,04:30:45,Info,CBS,"Read out cached package applicability for package: Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
713,2016-09-28,04:30:45,Info,CBS,Session: 30546174_109123248 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
714,2016-09-28,04:30:45,Info,CBS,"Read out cached package applicability for package: Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
715,2016-09-28,04:30:45,Info,CBS,Session: 30546174_110243312 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
716,2016-09-28,04:30:45,Info,CBS,"Read out cached package applicability for package: Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
717,2016-09-28,04:30:45,Info,CBS,Session: 30546174_110453324 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
718,2016-09-28,04:30:45,Info,CBS,"Read out cached package applicability for package: Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
719,2016-09-28,04:30:47,Info,CBS,Session: 30546174_130874492 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
720,2016-09-28,04:30:47,Info,CBS,"Read out cached package applicability for package: Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
721,2016-09-28,04:30:47,Info,CBS,Session: 30546174_131324518 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
722,2016-09-28,04:30:48,Info,CBS,"Read out cached package applicability for package: Package_for_KB3072630~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
723,2016-09-28,04:30:48,Info,CBS,Session: 30546174_132374578 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
724,2016-09-28,04:30:48,Info,CBS,"Read out cached package applicability for package: Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
725,2016-09-28,04:30:48,Info,CBS,Session: 30546174_132424581 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
726,2016-09-28,04:30:48,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17903, ApplicableState: 112, CurrentState:0","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
727,2016-09-28,04:30:48,Info,CBS,Session: 30546174_132514586 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
728,2016-09-28,04:30:48,Info,CBS,"Read out cached package applicability for package: Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
729,2016-09-28,04:30:48,Info,CBS,Session: 30546174_132544588 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
730,2016-09-28,04:30:48,Info,CBS,"Read out cached package applicability for package: Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
731,2016-09-28,04:30:48,Info,CBS,Session: 30546174_132944611 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
732,2016-09-28,04:30:48,Info,CBS,"Read out cached package applicability for package: Package_for_KB3178034~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
733,2016-09-28,04:30:48,Info,CBS,Session: 30546174_132984613 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
734,2016-09-28,04:30:48,Info,CBS,"Read out cached package applicability for package: Package_for_KB3097989~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
735,2016-09-28,04:30:48,Info,CBS,Session: 30546174_133134621 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
736,2016-09-28,04:30:48,Info,CBS,"Read out cached package applicability for package: Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
737,2016-09-28,04:30:48,Info,CBS,Session: 30546174_137784887 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
738,2016-09-28,04:30:48,Info,CBS,"Read out cached package applicability for package: Package_for_KB2732059~31bf3856ad364e35~amd64~~6.1.5.1, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
739,2016-09-28,04:30:48,Info,CBS,Session: 30546174_138284916 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
740,2016-09-28,04:30:48,Info,CBS,"Read out cached package applicability for package: Package_for_KB3164033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
741,2016-09-28,04:30:48,Info,CBS,Session: 30546174_138824947 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
742,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
743,2016-09-28,04:30:49,Info,CBS,Session: 30546174_143845234 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
744,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB3046017~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
745,2016-09-28,04:30:49,Info,CBS,Session: 30546174_143875236 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
746,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
747,2016-09-28,04:30:49,Info,CBS,Session: 30546174_143895237 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
748,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
749,2016-09-28,04:30:49,Info,CBS,Session: 30546174_144035245 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
750,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
751,2016-09-28,04:30:49,Info,CBS,Session: 30546174_144085248 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
752,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
753,2016-09-28,04:30:49,Info,CBS,Session: 30546174_144115249 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
754,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB2911501~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
755,2016-09-28,04:30:49,Info,CBS,Session: 30546174_144435268 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
756,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB2984972~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
757,2016-09-28,04:30:49,Info,CBS,Session: 30546174_147195426 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
758,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB3121461~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
759,2016-09-28,04:30:49,Info,CBS,Session: 30546174_147205426 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
760,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
761,2016-09-28,04:30:49,Info,CBS,Session: 30546174_147585448 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
762,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
763,2016-09-28,04:30:49,Info,CBS,Session: 30546174_147765458 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
764,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB2773072~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
765,2016-09-28,04:30:49,Info,CBS,Session: 30546174_149225542 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
766,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB2579686~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
767,2016-09-28,04:30:49,Info,CBS,Session: 30546174_149265544 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
768,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB3075222~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:0","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
769,2016-09-28,04:30:49,Info,CBS,Session: 30546174_149285545 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
770,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Microsoft-Windows-Embedded-EmbeddedLockdown-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16511, ApplicableState: 112, CurrentState:0","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
771,2016-09-28,04:30:49,Info,CBS,Session: 30546174_149295546 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
772,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB2544893~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
773,2016-09-28,04:30:49,Info,CBS,Session: 30546174_149325547 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
774,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB2685939~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
775,2016-09-28,04:30:49,Info,CBS,Session: 30546174_149405552 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
776,2016-09-28,04:30:49,Info,CBS,"Read out cached package applicability for package: Package_for_KB2729452~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
777,2016-09-28,04:30:50,Info,CBS,Session: 30546174_154395837 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
778,2016-09-28,04:30:50,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020388~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
779,2016-09-28,04:30:50,Info,CBS,Session: 30546174_154615850 initialized by client WindowsUpdateAgent.,"['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.']",E42
780,2016-09-28,04:30:50,Info,CBS,"Read out cached package applicability for package: Package_for_KB2742599~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>']",E34
