['0', 'loaded', 'servicing', 'stack', 'v6.1.7601.23505', 'with', 'core:', 'c:\\windows\\winsxs\\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\\cbscore.dll', ['loaded', 'servicing', 'stack', 'v6.1.7601.23505', 'with', 'core:', 'c:\\windows\\winsxs\\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\\cbscore.dll'], 'E0']
['1134', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1137', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1140', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1143', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1147', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1150', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1153', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1156', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1160', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1163', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1166', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1169', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1173', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1176', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1179', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1182', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1186', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1189', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1192', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1195', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1199', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1202', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1205', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1208', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1216', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1219', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1222', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1225', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1229', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1232', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1235', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1238', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1242', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1245', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1248', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1251', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1255', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1258', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1261', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1264', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1268', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1271', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1274', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1277', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1281', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1284', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1287', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1290', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1294', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1297', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1300', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1303', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1307', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1310', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1313', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1316', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1321', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1324', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1327', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1330', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1334', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1337', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1340', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1343', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1347', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1350', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1353', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1356', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1360', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1363', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1366', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1369', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1373', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1376', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1379', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1382', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1386', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1389', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1392', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1395', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1399', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1402', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1405', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1408', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1412', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1415', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1418', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
['1421', 'failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E27']
