LineId,Date,Time,Level,Node,Component,Id,Content,template,template_num
710,2015-08-25,"03:16:15,297",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
711,2015-08-25,"03:28:15,323",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
712,2015-08-25,"03:29:15,325",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,"['notification', 'time', 'out:', ' <*>']",E0
713,2015-08-25,"03:30:15,327",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
714,2015-08-25,"03:33:15,333",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
715,2015-08-25,"03:38:15,343",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
716,2015-08-25,"03:54:15,375",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,"['notification', 'time', 'out:', ' <*>']",E0
717,2015-08-25,"04:10:15,407",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
718,2015-08-25,"04:14:15,416",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,"['notification', 'time', 'out:', ' <*>']",E0
719,2015-08-25,"04:21:15,429",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
720,2015-08-25,"04:28:15,443",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
721,2015-08-25,"05:00:15,508",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
722,2015-08-25,"05:08:15,525",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,"['notification', 'time', 'out:', ' <*>']",E0
723,2015-08-25,"05:09:15,527",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,"['notification', 'time', 'out:', ' <*>']",E0
724,2015-08-25,"05:46:15,601",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
725,2015-08-25,"05:50:15,608",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
726,2015-08-25,"05:58:15,624",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
727,2015-08-25,"05:58:15,626",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,"['notification', 'time', 'out:', ' <*>']",E0
728,2015-08-25,"06:41:15,711",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
729,2015-08-25,"06:58:15,745",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
730,2015-08-25,"07:03:15,756",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
731,2015-08-25,"07:04:15,757",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
732,2015-08-25,"07:04:15,758",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,"['notification', 'time', 'out:', ' <*>']",E0
733,2015-08-25,"07:16:15,781",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
734,2015-08-25,"07:27:15,803",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
735,2015-08-25,"08:20:15,909",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
736,2015-08-25,"08:21:15,911",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
737,2015-08-25,"08:23:15,916",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
738,2015-08-25,"08:28:15,925",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
739,2015-08-25,"08:29:15,928",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,"['notification', 'time', 'out:', ' <*>']",E0
740,2015-08-25,"08:33:15,936",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,"['notification', 'time', 'out:', ' <*>']",E0
741,2015-08-25,"08:49:15,968",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
742,2015-08-25,"09:09:16,008",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
743,2015-08-25,"09:11:16,012",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
744,2015-08-25,"09:16:16,022",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,"['notification', 'time', 'out:', ' <*>']",E0
745,2015-08-25,"09:19:16,027",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
746,2015-08-25,"09:24:16,037",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
747,2015-08-25,"10:13:16,137",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
748,2015-08-25,"10:14:16,139",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
749,2015-08-25,"10:42:16,195",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,"['notification', 'time', 'out:', ' <*>']",E0
750,2015-08-25,"10:50:16,211",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,"['notification', 'time', 'out:', ' <*>']",E0
751,2015-08-25,"11:03:16,237",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
752,2015-08-25,"11:20:12,465",WARN,RecvWorker,3:QuorumCnxManager$RecvWorker,762,"Connection broken for id 3, my id = 1, error =","['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '=']",E12
753,2015-08-25,"11:21:22,561",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,"['cannot', 'open', 'channel', 'to', ' <*>', 'at', 'election', 'address', '/10', '10', '34', ' <*>']",E36
754,2015-07-29,"17:42:30,405",INFO,QuorumPeer[myid=2]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:java.vendor=Oracle Corporation,"['server', 'environment:java', 'vendor=oracle', 'corporation']",E2
755,2015-07-29,"19:03:35,413",ERROR,LearnerHandler-/10.10.34.11,52225:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,"['unexpected', 'exception', 'causing', 'shutdown', 'while', 'sock', 'still', 'open']",E30
756,2015-07-29,"19:03:54,584",ERROR,LearnerHandler-/10.10.34.11,52241:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,"['unexpected', 'exception', 'causing', 'shutdown', 'while', 'sock', 'still', 'open']",E30
757,2015-07-29,"19:04:30,989",WARN,LearnerHandler-/10.10.34.11,52264:LearnerHandler,575,******* GOODBYE /10.10.34.11:52264 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
758,2015-07-29,"19:04:30,989",ERROR,LearnerHandler-/10.10.34.11,52265:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,"['unexpected', 'exception', 'causing', 'shutdown', 'while', 'sock', 'still', 'open']",E30
759,2015-07-29,"19:04:40,999",ERROR,LearnerHandler-/10.10.34.11,52273:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,"['unexpected', 'exception', 'causing', 'shutdown', 'while', 'sock', 'still', 'open']",E30
760,2015-07-29,"19:13:46,128",WARN,LearnerHandler-/10.10.34.11,52308:LearnerHandler,575,******* GOODBYE /10.10.34.11:52308 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
761,2015-07-29,"19:14:06,236",WARN,LearnerHandler-/10.10.34.12,59060:LearnerHandler,575,******* GOODBYE /10.10.34.12:59060 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
762,2015-07-29,"19:14:46,264",WARN,LearnerHandler-/10.10.34.12,59103:LearnerHandler,575,******* GOODBYE /10.10.34.12:59103 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
763,2015-07-29,"19:14:56,371",WARN,LearnerHandler-/10.10.34.13,57247:LearnerHandler,575,******* GOODBYE /10.10.34.13:57247 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
764,2015-07-29,"19:15:16,204",ERROR,LearnerHandler-/10.10.34.11,52419:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,"['unexpected', 'exception', 'causing', 'shutdown', 'while', 'sock', 'still', 'open']",E30
765,2015-07-29,"19:15:56,423",WARN,LearnerHandler-/10.10.34.13,57319:LearnerHandler,575,******* GOODBYE /10.10.34.13:57319 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
766,2015-07-29,"19:16:06,243",WARN,LearnerHandler-/10.10.34.11,52476:LearnerHandler,575,******* GOODBYE /10.10.34.11:52476 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
767,2015-07-29,"19:16:06,336",WARN,LearnerHandler-/10.10.34.12,59203:LearnerHandler,575,******* GOODBYE /10.10.34.12:59203 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
768,2015-07-29,"19:16:16,339",WARN,LearnerHandler-/10.10.34.12,59211:LearnerHandler,575,******* GOODBYE /10.10.34.12:59211 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
769,2015-07-29,"19:16:26,268",WARN,LearnerHandler-/10.10.34.11,52502:LearnerHandler,575,******* GOODBYE /10.10.34.11:52502 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
770,2015-07-29,"19:16:26,447",ERROR,LearnerHandler-/10.10.34.13,57354:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,"['unexpected', 'exception', 'causing', 'shutdown', 'while', 'sock', 'still', 'open']",E30
771,2015-07-29,"19:17:36,507",ERROR,LearnerHandler-/10.10.34.13,57438:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,"['unexpected', 'exception', 'causing', 'shutdown', 'while', 'sock', 'still', 'open']",E30
772,2015-07-29,"19:17:56,522",WARN,LearnerHandler-/10.10.34.13,57458:LearnerHandler,575,******* GOODBYE /10.10.34.13:57458 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
773,2015-07-29,"19:18:26,565",WARN,LearnerHandler-/10.10.34.13,57502:LearnerHandler,575,******* GOODBYE /10.10.34.13:57502 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
774,2015-07-29,"19:18:56,377",WARN,LearnerHandler-/10.10.34.11,52703:LearnerHandler,575,******* GOODBYE /10.10.34.11:52703 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
775,2015-07-29,"19:18:56,457",WARN,LearnerHandler-/10.10.34.12,59406:LearnerHandler,575,******* GOODBYE /10.10.34.12:59406 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
776,2015-07-29,"19:20:16,690",ERROR,LearnerHandler-/10.10.34.12,59455:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,"['unexpected', 'exception', 'causing', 'shutdown', 'while', 'sock', 'still', 'open']",E30
777,2015-07-29,"19:20:16,794",WARN,LearnerHandler-/10.10.34.13,57580:LearnerHandler,575,******* GOODBYE /10.10.34.13:57580 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
778,2015-07-29,"19:20:36,704",ERROR,LearnerHandler-/10.10.34.12,59480:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,"['unexpected', 'exception', 'causing', 'shutdown', 'while', 'sock', 'still', 'open']",E30
779,2015-07-29,"19:20:46,814",ERROR,LearnerHandler-/10.10.34.13,57617:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,"['unexpected', 'exception', 'causing', 'shutdown', 'while', 'sock', 'still', 'open']",E30
780,2015-07-29,"19:20:56,605",ERROR,LearnerHandler-/10.10.34.11,52814:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,"['unexpected', 'exception', 'causing', 'shutdown', 'while', 'sock', 'still', 'open']",E30
781,2015-07-29,"19:20:56,608",WARN,LearnerHandler-/10.10.34.11,52818:LearnerHandler,575,******* GOODBYE /10.10.34.11:52818 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
782,2015-07-29,"19:21:16,619",WARN,LearnerHandler-/10.10.34.11,52844:LearnerHandler,575,******* GOODBYE /10.10.34.11:52844 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
783,2015-07-29,"19:21:16,835",WARN,LearnerHandler-/10.10.34.13,57653:LearnerHandler,575,******* GOODBYE /10.10.34.13:57653 ********,"['*******', 'goodbye', '/10', '10', '34', ' <*>', '********']",E10
784,2015-07-29,"19:21:26,625",ERROR,LearnerHandler-/10.10.34.11,52855:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,"['unexpected', 'exception', 'causing', 'shutdown', 'while', 'sock', 'still', 'open']",E30
785,2015-07-29,"19:21:31,738",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"['interrupting', 'sendworker']",E16
786,2015-07-29,"19:21:31,836",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:54788,"['received', 'connection', 'request', '/10', '10', '34', ' <*>']",E7
787,2015-07-29,"19:21:35,084",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '=']",E12
788,2015-07-29,"19:21:35,284",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42624,"['received', 'connection', 'request', '/10', '10', '34', ' <*>']",E7
789,2015-07-29,"19:21:35,292",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"['interrupting', 'sendworker']",E16
790,2015-07-29,"19:21:38,426",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '=']",E12
791,2015-07-29,"19:21:38,625",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42634,"['received', 'connection', 'request', '/10', '10', '34', ' <*>']",E7
792,2015-07-29,"19:21:38,626",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","['connection', 'broken', 'for', 'id', ' <*>', 'my', 'id', '=', ' <*>', 'error', '=']",E12
793,2015-07-29,"19:21:41,969",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"['interrupting', 'sendworker']",E16
794,2015-07-29,"19:21:41,976",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"['interrupting', 'sendworker']",E16
795,2015-07-29,"19:21:41,976",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",E8
796,2015-07-29,"19:21:45,107",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"['send', 'worker', 'leaving', 'thread']",E1
797,2015-07-29,"19:21:45,109",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"['send', 'worker', 'leaving', 'thread']",E1
798,2015-07-29,"19:21:45,200",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:54830,"['received', 'connection', 'request', '/10', '10', '34', ' <*>']",E7
799,2015-07-29,"19:21:48,542",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"['interrupting', 'sendworker']",E16
800,2015-07-29,"19:21:48,545",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",E8
801,2015-07-29,"19:21:51,886",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:54857,"['received', 'connection', 'request', '/10', '10', '34', ' <*>']",E7
