LineId,Month,Date,Time,Level,Component,PID,Content,template,template_num
686,Jul,2,04:04:02,combo,su(pam_unix),24117,session closed for user cyrus,"['session', 'closed', 'for', 'user', ' <*>']",E27
687,Jul,2,04:04:03,combo,logrotate,,ALERT exited abnormally with [1],"['alert', 'exited', 'abnormally', 'with', '[1]']",E29
688,Jul,2,04:09:53,combo,su(pam_unix),24511,session opened for user news by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
689,Jul,2,04:09:54,combo,su(pam_unix),24511,session closed for user news,"['session', 'closed', 'for', 'user', ' <*>']",E27
690,Jul,2,04:15:33,combo,sshd(pam_unix),24588,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
691,Jul,2,04:15:33,combo,sshd(pam_unix),24588,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
692,Jul,2,04:15:33,combo,sshd(pam_unix),24587,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
693,Jul,2,04:15:33,combo,sshd(pam_unix),24587,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
694,Jul,2,04:15:33,combo,sshd(pam_unix),24590,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
695,Jul,2,04:15:33,combo,sshd(pam_unix),24590,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
696,Jul,2,04:15:43,combo,sshd(pam_unix),24573,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
697,Jul,2,04:15:43,combo,sshd(pam_unix),24573,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
698,Jul,2,04:15:43,combo,sshd(pam_unix),24574,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
699,Jul,2,04:15:43,combo,sshd(pam_unix),24574,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
700,Jul,2,04:15:43,combo,sshd(pam_unix),24576,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
701,Jul,2,04:15:43,combo,sshd(pam_unix),24576,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
702,Jul,2,04:15:43,combo,sshd(pam_unix),24578,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
703,Jul,2,04:15:43,combo,sshd(pam_unix),24578,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
704,Jul,2,04:15:43,combo,sshd(pam_unix),24579,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
705,Jul,2,04:15:43,combo,sshd(pam_unix),24579,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
706,Jul,2,04:15:43,combo,sshd(pam_unix),24581,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
707,Jul,2,04:15:43,combo,sshd(pam_unix),24581,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
708,Jul,2,04:15:43,combo,sshd(pam_unix),24583,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
709,Jul,2,04:15:43,combo,sshd(pam_unix),24583,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
710,Jul,3,04:07:47,combo,su(pam_unix),26964,session opened for user cyrus by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
711,Jul,3,04:07:48,combo,su(pam_unix),26964,session closed for user cyrus,"['session', 'closed', 'for', 'user', ' <*>']",E27
712,Jul,3,04:07:49,combo,cups,,cupsd shutdown succeeded,"['cupsd', 'shutdown', 'succeeded']",E53
713,Jul,3,04:07:55,combo,cups,,cupsd startup succeeded,"['cupsd', 'startup', 'succeeded']",E54
714,Jul,3,04:08:03,combo,syslogd 1.4.1,,restart.,"['713', 'restart.', [...], 'E78']",E78
715,Jul,3,04:08:03,combo,logrotate,,ALERT exited abnormally with [1],"['alert', 'exited', 'abnormally', 'with', '[1]']",E29
716,Jul,3,04:14:00,combo,su(pam_unix),28416,session opened for user news by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
717,Jul,3,04:14:01,combo,su(pam_unix),28416,session closed for user news,"['session', 'closed', 'for', 'user', ' <*>']",E27
718,Jul,3,10:05:25,combo,ftpd,32069,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
719,Jul,3,10:05:25,combo,ftpd,32067,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
720,Jul,3,10:05:25,combo,ftpd,32070,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
721,Jul,3,10:05:25,combo,ftpd,32053,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
722,Jul,3,10:05:25,combo,ftpd,32066,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
723,Jul,3,10:05:25,combo,ftpd,32068,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
724,Jul,3,10:05:25,combo,ftpd,32065,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
725,Jul,3,10:05:25,combo,ftpd,32062,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
726,Jul,3,10:05:25,combo,ftpd,32063,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
727,Jul,3,10:05:25,combo,ftpd,32059,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
728,Jul,3,10:05:25,combo,ftpd,32060,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
729,Jul,3,10:05:25,combo,ftpd,32071,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
730,Jul,3,10:05:25,combo,ftpd,32051,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
731,Jul,3,10:05:25,combo,ftpd,32057,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
732,Jul,3,10:05:25,combo,ftpd,32050,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
733,Jul,3,10:05:25,combo,ftpd,32056,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
734,Jul,3,10:05:25,combo,ftpd,32058,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
735,Jul,3,10:05:25,combo,ftpd,32052,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
736,Jul,3,10:05:25,combo,ftpd,32061,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
737,Jul,3,10:05:25,combo,ftpd,32055,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
738,Jul,3,10:05:25,combo,ftpd,32064,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
739,Jul,3,10:05:25,combo,ftpd,32054,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
740,Jul,3,10:05:25,combo,ftpd,32049,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
741,Jul,3,23:16:09,combo,ftpd,768,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
742,Jul,3,23:16:09,combo,ftpd,772,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
743,Jul,3,23:16:09,combo,ftpd,769,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
744,Jul,3,23:16:09,combo,ftpd,767,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
745,Jul,3,23:16:09,combo,ftpd,765,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
746,Jul,3,23:16:09,combo,ftpd,766,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
747,Jul,3,23:16:09,combo,ftpd,770,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
748,Jul,3,23:16:09,combo,ftpd,764,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
749,Jul,3,23:16:09,combo,ftpd,757,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
750,Jul,3,23:16:09,combo,ftpd,763,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
751,Jul,3,23:16:09,combo,ftpd,758,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
752,Jul,3,23:16:09,combo,ftpd,761,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
753,Jul,3,23:16:09,combo,ftpd,762,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
754,Jul,3,23:16:09,combo,ftpd,759,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
755,Jul,3,23:16:09,combo,ftpd,756,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
756,Jul,3,23:16:09,combo,ftpd,773,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
757,Jul,3,23:16:09,combo,ftpd,760,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
758,Jul,3,23:16:09,combo,ftpd,774,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
759,Jul,3,23:16:09,combo,ftpd,775,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
760,Jul,3,23:16:09,combo,ftpd,771,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
761,Jul,3,23:16:09,combo,ftpd,776,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
762,Jul,3,23:16:09,combo,ftpd,777,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
763,Jul,3,23:16:09,combo,ftpd,778,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
764,Jul,4,04:03:06,combo,su(pam_unix),1583,session opened for user cyrus by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
765,Jul,4,04:03:07,combo,su(pam_unix),1583,session closed for user cyrus,"['session', 'closed', 'for', 'user', ' <*>']",E27
766,Jul,4,04:03:08,combo,logrotate,,ALERT exited abnormally with [1],"['alert', 'exited', 'abnormally', 'with', '[1]']",E29
767,Jul,4,04:08:48,combo,su(pam_unix),1965,session opened for user news by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
768,Jul,4,04:08:49,combo,su(pam_unix),1965,session closed for user news,"['session', 'closed', 'for', 'user', ' <*>']",E27
769,Jul,4,09:33:09,combo,sshd(pam_unix),2543,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
770,Jul,4,09:33:10,combo,sshd(pam_unix),2544,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
771,Jul,4,09:33:14,combo,sshd(pam_unix),2547,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
772,Jul,4,12:52:44,combo,ftpd,2839,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
773,Jul,4,12:52:44,combo,ftpd,2838,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
774,Jul,4,12:52:44,combo,ftpd,2841,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
775,Jul,4,12:52:44,combo,ftpd,2840,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
776,Jul,4,12:52:44,combo,ftpd,2831,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
777,Jul,4,12:52:44,combo,ftpd,2829,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
778,Jul,4,12:52:44,combo,ftpd,2835,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
