LineId,Date,Time,Pid,Tid,Level,Component,Content,template,template_num
386,03-17,16:13:55.784,1702,2113,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
387,03-17,16:13:55.791,1702,2153,D,PowerManagerService,"release:lock=86152250, flg=0x0, tag=""handleAudioEvent"", name=android"", ws=null, uid=1000, pid=1702","['release', ' <*>', 'flg=0x0', ' <*>', 'name=android""', ' <*>', 'uid=1000', 'pid=1702']",E67
388,03-17,16:13:55.793,1702,2153,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
389,03-17,16:13:55.800,28601,28601,V,AudioManager,isBluetoothA2dpOn...,"['388', 'isbluetootha2dpon...', [...], 'E100']",E100
390,03-17,16:13:55.804,23650,23689,V,AudioManager,isMusicActive...,"['389', 'ismusicactive...', [...], 'E99']",E99
391,03-17,16:13:55.813,28601,28601,V,AudioManager,isBluetoothScoOn...,"['390', 'isbluetoothscoon...', [...], 'E101']",E101
392,03-17,16:13:55.821,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 0,"['getlastaudiblestreamvolume', 'treamtype', ' <*>']",E38
393,03-17,16:13:55.827,1702,17632,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
394,03-17,16:13:55.832,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
395,03-17,16:13:55.834,1702,1702,I,NotificationManager,"cancelNotification,index:-1","['cancelnotification', 'index', ' <*>']",E34
396,03-17,16:13:55.836,1702,10454,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
397,03-17,16:13:55.838,1702,3137,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
398,03-17,16:13:55.839,1702,2639,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
399,03-17,16:13:55.867,1702,3693,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
400,03-17,16:13:55.869,1702,14640,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
401,03-17,16:13:55.875,1702,2250,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
402,03-17,16:13:55.879,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 1,"['getlastaudiblestreamvolume', 'treamtype', ' <*>']",E38
403,03-17,16:13:55.882,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 2,"['getlastaudiblestreamvolume', 'treamtype', ' <*>']",E38
404,03-17,16:13:55.883,1702,27353,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
405,03-17,16:13:55.885,1702,2395,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
406,03-17,16:13:55.889,2227,2514,V,AudioManager,getDevicesForStream  streamType: 3,"['getdevicesforstream', 'streamtype', '3']",E40
407,03-17,16:13:55.891,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 3,"['getlastaudiblestreamvolume', 'treamtype', ' <*>']",E38
408,03-17,16:13:55.893,2227,2514,V,AudioManager,getDevicesForStream  streamType: 3,"['getdevicesforstream', 'streamtype', '3']",E40
409,03-17,16:13:55.894,1702,2639,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
410,03-17,16:13:55.896,1702,2113,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
411,03-17,16:13:55.896,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 4,"['getlastaudiblestreamvolume', 'treamtype', ' <*>']",E38
412,03-17,16:13:55.899,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 5,"['getlastaudiblestreamvolume', 'treamtype', ' <*>']",E38
413,03-17,16:13:55.904,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 6,"['getlastaudiblestreamvolume', 'treamtype', ' <*>']",E38
414,03-17,16:13:55.906,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 7,"['getlastaudiblestreamvolume', 'treamtype', ' <*>']",E38
415,03-17,16:13:55.921,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 8,"['getlastaudiblestreamvolume', 'treamtype', ' <*>']",E38
416,03-17,16:13:55.937,1702,1737,D,ActivityManager,cleanUpApplicationRecord -- 12025,"['cleanupapplicationrecord', '--', ' <*>']",E41
417,03-17,16:13:55.937,1702,1737,I,ActivityManager,"cleanUpApplicationRecordLocked, pid: 12025, restart: false","['cleanupapplicationrecordlocked', 'pid', ' <*>', 'restart', 'false']",E61
418,03-17,16:13:55.938,1702,1737,I,ActivityManager,"cleanUpApplicationRecordLocked, reset pid: 12025, euid: 0","['cleanupapplicationrecordlocked', 'reset', 'pid', ' <*>', 'euid', '0']",E120
419,03-17,16:13:55.940,1702,2639,I,DisplayManagerService,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,"['stopwifidisplayscanlocked', 'record.mwifidisplayscanrequested=false']",E134
420,03-17,16:13:55.940,1702,2639,I,DisplayManagerService,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,"['stopwifidisplayscanlocked', 'mwifidisplayscanrequestcount=0']",E135
421,03-17,16:13:55.941,30852,30852,V,AudioManager,getMode...,"['420', 'getmode...', [...], 'E102']",E102
422,03-17,16:13:55.944,30852,30852,V,AudioManager,setSpeakerphoneOn  on: true,"['setspeakerphoneon', 'on', 'true']",E42
423,03-17,16:13:55.948,30852,30852,I,AudioManager,setSpeakerphoneOn on:true,"['setspeakerphoneon', 'on', 'true']",E42
424,03-17,16:13:56.080,1702,17621,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
425,03-17,16:13:56.177,1702,2644,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
426,03-17,16:13:56.261,1702,1737,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
427,03-17,16:13:58.485,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"['hbm', 'brightnessin', '=38']",E29
428,03-17,16:13:58.485,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"['hbm', 'brightnessout', '=38']",E30
429,03-17,16:13:58.485,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","['animating', 'brightness', 'target=38', 'rate=200']",E144
430,03-17,16:13:58.796,1702,8303,D,PowerManagerService,"release:lock=219829192, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0","['release', ' <*>', 'flg=0x0', 'tag=""audiomix""', 'name=audioserver""', 'ws=null', 'uid=1041', 'pid=0']",E68
431,03-17,16:13:58.797,1702,8303,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
432,03-17,16:13:58.797,1702,8303,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","['releasing', 'suspend', 'blocker', '""powermanagerservice.wakelocks"".']",E142
433,03-17,16:14:00.001,1702,2096,I,AlarmManager,"sending alarm Alarm{aa90550 type 3 when 509142332 PendingIntent{1749923: PendingIntentRecord{9600e20 android broadcastIntent}}},repeatInterval = 0,listenerTag =time_tick","['sending', 'alarm', ' <*>', 'type', '3', 'when', ' <*>', 'pendingintent{1749923', 'pendingintentrecord{9600e20', 'android', 'broadcastintent}}}', 'repeatinterval', '=', '0', 'listenertag', '=time', 'tick']",E178
434,03-17,16:14:00.002,1702,2096,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
435,03-17,16:14:00.002,1702,2096,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","['acquiring', 'suspend', 'blocker', '""powermanagerservice.wakelocks"".']",E143
436,03-17,16:14:00.003,1702,1702,V,AlarmManager,Received TIME_TICK alarm; rescheduling,"['received', 'time', 'tick', 'alarm;', 'rescheduling']",E62
437,03-17,16:14:00.004,1702,1702,I,AlarmManager,scheduleTimeTickEvent triggerAtTime = 509202333,"['scheduletimetickevent', 'triggerattime', '=', ' <*>']",E153
438,03-17,16:14:00.022,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
439,03-17,16:14:00.022,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
440,03-17,16:14:00.039,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
441,03-17,16:14:00.039,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
442,03-17,16:14:00.049,2227,2227,D,KeyguardUpdateMonitor,received broadcast android.intent.action.TIME_TICK,"['received', 'broadcast', 'android.intent.action.time', 'tick']",E154
443,03-17,16:14:00.050,2227,2227,D,KeyguardUpdateMonitor,handleTimeUpdate,"['442', 'handletimeupdate', [...], 'E103']",E103
444,03-17,16:14:00.349,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
445,03-17,16:14:00.349,1702,1702,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","['releasing', 'suspend', 'blocker', '""powermanagerservice.wakelocks"".']",E142
446,03-17,16:14:01.800,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261866434, event=2, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
447,03-17,16:14:01.801,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
448,03-17,16:14:01.964,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['447', 'setlightson', [...], 'E95']",E95
449,03-17,16:14:01.964,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
450,03-17,16:14:01.978,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['449', 'setlightson', [...], 'E95']",E95
451,03-17,16:14:01.978,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
452,03-17,16:14:02.045,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['451', 'setlightson', [...], 'E95']",E95
453,03-17,16:14:02.045,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
454,03-17,16:14:02.056,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['453', 'setlightson', [...], 'E95']",E95
455,03-17,16:14:02.057,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
456,03-17,16:14:02.066,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['455', 'setlightson', [...], 'E95']",E95
457,03-17,16:14:02.066,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
458,03-17,16:14:02.080,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['457', 'setlightson', [...], 'E95']",E95
459,03-17,16:14:02.080,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
460,03-17,16:14:02.090,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['459', 'setlightson', [...], 'E95']",E95
461,03-17,16:14:02.090,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
462,03-17,16:14:02.107,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['461', 'setlightson', [...], 'E95']",E95
463,03-17,16:14:02.107,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
464,03-17,16:14:02.121,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['463', 'setlightson', [...], 'E95']",E95
465,03-17,16:14:02.122,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
466,03-17,16:14:02.136,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['465', 'setlightson', [...], 'E95']",E95
467,03-17,16:14:02.136,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
