['0', 'proxy.cse.cuhk.edu.hk:5070', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1144', 'www.google.com.hk:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1145', 'sestat.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1146', 't12.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1147', 't12.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1148', 't12.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1149', 't12.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1150', 'suggestion.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1151', 'suggestion.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1152', 'sclick.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1153', 'ss.bdimg.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1155', 'dj1.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1158', 'ss0.baidu.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1159', 'hpd.baidu.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1160', 'ubmcmm.baidustatic.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1161', 'eclick.baidu.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1166', 'clients5.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1167', 'www.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1168', 's1.bdstatic.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1169', 't12.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1170', 'ss.bdimg.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1171', 'i7.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1172', 'i7.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1173', 'www.evernote.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1174', 'dj1.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1175', 'sestat.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1177', 'clients4.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1179', 'sclick.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1180', 'www.3367.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1181', 'img.3367.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1182', 'assets.changyan.sohu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1183', 'bdimg.share.baidu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1184', 'clients1.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1185', 's.360.cn:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1186', 'long.open.weixin.qq.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1199', 'long.open.weixin.qq.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1202', 'long.open.weixin.qq.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1204', 'qbwup.imtt.qq.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1206', 'long.open.weixin.qq.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1208', 'long.open.weixin.qq.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1212', 'www.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1213', 'fonts.gstatic.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1215', 'csi.gstatic.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1216', 'lh4.googleusercontent.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1217', 'avatars3.githubusercontent.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1218', 'api.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1219', 'collector.githubapp.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1220', 'clients1.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1221', 'config.pinyin.sogou.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1227', 'apis.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1228', 'www.gstatic.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1230', 'www.google-analytics.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1231', 'api.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1235', 'api.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1236', 'github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1239', 'dict.youdao.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1241', 'collector.githubapp.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1242', 'www.gmail.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1243', 'people-pa.clients6.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1244', '11.client-channel.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1249', 'csi.gstatic.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1250', 'client-cf.dropbox.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1251', 'block-edge.dropbox.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1252', '3.client-channel.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1253', 'avatars.githubusercontent.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1254', 'avatars3.githubusercontent.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1255', 'api.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1256', 'api.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1257', 'github-windows.s3.amazonaws.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1260', 'www.zhihu.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1261', 'pic4.zhimg.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1262', 'clients1.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1268', 'www.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1269', 'notifications.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1270', 'avatars3.githubusercontent.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1271', 'www.google-analytics.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1272', 'user-images.githubusercontent.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1273', 'api.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1278', 'lh6.googleusercontent.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1283', 'csi.gstatic.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1286', 'tvax1.sinaimg.cn:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1287', 'tvax1.sinaimg.cn:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1288', 'js.t.sinajs.cn:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1289', 'dslb.cdn.krcom.cn:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1290', 'wx3.sinaimg.cn:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1291', 'wx1.sinaimg.cn:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1292', 'wx2.sinaimg.cn:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1293', 'tva1.sinaimg.cn:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1294', 'mu1.sinaimg.cn:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1295', 's.weibo.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1296', 'd0.sina.com.cn:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1297', 'api.weibo.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1301', 'strip.alicdn.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1302', 'strip.alicdn.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1303', 'show.re.taobao.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1306', 'gtms03.alicdn.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1309', 'rm.api.weibo.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1315', 'www.weibo.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1320', 'rm.api.weibo.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1322', 'www.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1323', 'www.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1324', 'clients6.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1327', 'live.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1331', 'ssl.gstatic.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1334', 'proxy.cse.cuhk.edu.hk:5070', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1339', 'api.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1341', 'short.weixin.qq.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1342', 'mmbiz.qpic.cn:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1346', 'proxy.cse.cuhk.edu.hk:5070', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1348', 'tools.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1349', 'short.weixin.qq.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1351', 'block.dropbox.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1352', 'www.evernote.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1355', 'api.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1359', 'avatars3.githubusercontent.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1360', 'api.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1363', 'notifications.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1366', 'short.weixin.qq.com:80', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1369', 'gm1.ggpht.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1370', 'api.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1371', 'api.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1373', 'assets-cdn.github.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1374', 'notifications.google.com:443', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
