LineId,Date,Time,Level,Process,Component,Content,template,template_num
728,2015-10-18,"18:04:27,706",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.33995733,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
729,2015-10-18,"18:04:28,082",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.106881365,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
730,2015-10-18,"18:04:28,800",INFO,IPC Server handler 19 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
731,2015-10-18,"18:04:29,332",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.27813601,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
732,2015-10-18,"18:04:29,503",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.2781602,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
733,2015-10-18,"18:04:29,503",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.19255035,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
734,2015-10-18,"18:04:29,707",INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.7607953,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
735,2015-10-18,"18:04:30,379",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.2783809,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
736,2015-10-18,"18:04:30,644",INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
737,2015-10-18,"18:04:30,816",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
738,2015-10-18,"18:04:31,082",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.106881365,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
739,2015-10-18,"18:04:31,300",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.3624012,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
740,2015-10-18,"18:04:31,847",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
741,2015-10-18,"18:04:32,363",INFO,IPC Server handler 28 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.27813601,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
742,2015-10-18,"18:04:32,566",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.2781602,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
743,2015-10-18,"18:04:32,566",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.19255035,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
744,2015-10-18,"18:04:32,738",INFO,IPC Server handler 29 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.80356,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
745,2015-10-18,"18:04:33,410",INFO,IPC Server handler 15 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.2783809,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
746,2015-10-18,"18:04:34,098",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
747,2015-10-18,"18:04:34,098",INFO,IPC Server handler 23 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.18216328,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
748,2015-10-18,"18:04:34,363",INFO,IPC Server handler 3 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
749,2015-10-18,"18:04:34,832",INFO,IPC Server handler 29 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.3624012,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
750,2015-10-18,"18:04:34,894",INFO,IPC Server handler 2 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.4956123,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
751,2015-10-18,"18:04:35,410",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.32285523,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
752,2015-10-18,"18:04:35,660",INFO,IPC Server handler 11 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.25511068,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
753,2015-10-18,"18:04:35,660",INFO,IPC Server handler 11 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.2781602,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
754,2015-10-18,"18:04:35,816",INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.83331466,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
755,2015-10-18,"18:04:36,441",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.29597813,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
756,2015-10-18,"18:04:37,098",INFO,IPC Server handler 23 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.19258286,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
757,2015-10-18,"18:04:37,754",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
758,2015-10-18,"18:04:37,957",INFO,IPC Server handler 29 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.5323719,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
759,2015-10-18,"18:04:37,957",INFO,IPC Server handler 2 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
760,2015-10-18,"18:04:38,473",INFO,IPC Server handler 6 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.3624012,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
761,2015-10-18,"18:04:38,473",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.36390656,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
762,2015-10-18,"18:04:38,723",INFO,IPC Server handler 17 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.27825075,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
763,2015-10-18,"18:04:38,723",INFO,IPC Server handler 21 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.36388028,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
764,2015-10-18,"18:04:38,848",INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.87672114,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
765,2015-10-18,"18:04:39,457",INFO,IPC Server handler 3 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.36404583,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
766,2015-10-18,"18:04:40,129",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.19258286,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
767,2015-10-18,"18:04:40,957",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.5323719,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
768,2015-10-18,"18:04:41,270",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
769,2015-10-18,"18:04:41,489",INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.36390656,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
770,2015-10-18,"18:04:41,535",INFO,IPC Server handler 3 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
771,2015-10-18,"18:04:41,739",INFO,IPC Server handler 17 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.36388028,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
772,2015-10-18,"18:04:41,739",INFO,IPC Server handler 17 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.27825075,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
773,2015-10-18,"18:04:41,879",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.9185183,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
774,2015-10-18,"18:04:42,145",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.3624012,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
775,2015-10-18,"18:04:42,536",INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.36404583,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
776,2015-10-18,"18:04:43,395",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.19258286,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
777,2015-10-18,"18:04:44,036",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.5323719,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
778,2015-10-18,"18:04:44,598",INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.36390656,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
779,2015-10-18,"18:04:44,864",INFO,IPC Server handler 17 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
780,2015-10-18,"18:04:44,864",INFO,IPC Server handler 21 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.36388028,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
781,2015-10-18,"18:04:44,879",INFO,IPC Server handler 7 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.27825075,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
782,2015-10-18,"18:04:45,176",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
783,2015-10-18,"18:04:45,176",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.9543898,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
784,2015-10-18,"18:04:45,567",INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.36404583,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
785,2015-10-18,"18:04:45,754",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.3624012,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
786,2015-10-18,"18:04:45,754",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.5323719,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
787,2015-10-18,"18:04:46,661",INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.27811313,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
788,2015-10-18,"18:04:47,255",INFO,IPC Server handler 19 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.667,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
789,2015-10-18,"18:04:47,942",INFO,IPC Server handler 21 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.43890014,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
790,2015-10-18,"18:04:47,942",INFO,IPC Server handler 21 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.36388028,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
791,2015-10-18,"18:04:47,942",INFO,IPC Server handler 21 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.35880664,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
792,2015-10-18,"18:04:48,395",INFO,IPC Server handler 24 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.9854844,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
793,2015-10-18,"18:04:48,864",INFO,IPC Server handler 3 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.4156165,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
794,2015-10-18,"18:04:49,177",INFO,IPC Server handler 11 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.3624012,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
795,2015-10-18,"18:04:49,895",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.27811313,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
796,2015-10-18,"18:04:49,895",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 1.0,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
797,2015-10-18,"18:04:50,208",INFO,IPC Server handler 11 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,"['progress', 'of', 'taskattempt', ' <*>', 'is', ':', ' <*>']",E62
798,2015-10-18,"18:04:50,208",INFO,IPC Server handler 26 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Done acknowledgement from attempt_1445144423722_0020_m_000003_0,"['done', 'acknowledgement', 'from', 'attempt_1445144423722_0020_m_000003_0']",E37
799,2015-10-18,"18:04:50,208",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from RUNNING to SUCCESS_CONTAINER_CLEANUP,"['attempt_1445144423722_0020_m_000003_0', 'taskattempt', 'transitioned', 'from', 'running', 'to', 'success_container_cleanup']",E63
800,2015-10-18,"18:04:50,208",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_CLEANUP for container container_1445144423722_0020_01_000005 taskAttempt attempt_1445144423722_0020_m_000003_0,"['processing', 'the', 'event', 'eventtype:', 'container_remote_cleanup', 'for', 'container', ' <*>', 'taskattempt', ' <*>']",E79
801,2015-10-18,"18:04:50,208",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,KILLING attempt_1445144423722_0020_m_000003_0,"['killing', ' <*>']",E96
802,2015-10-18,"18:04:50,208",INFO,ContainerLauncher #0,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:7109,"['opening', 'proxy', ':', ' <*>']",E47
