LineId,Time,Level,Content,template,template_num
452,Sun Dec 04 06:58:12 2005,notice,jk2_init() Found child 32674 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
453,Sun Dec 04 06:58:13 2005,notice,jk2_init() Found child 32672 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
454,Sun Dec 04 06:58:13 2005,notice,jk2_init() Found child 32673 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
455,Sun Dec 04 06:58:27 2005,notice,jk2_init() Found child 32675 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
456,Sun Dec 04 06:58:28 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
457,Sun Dec 04 06:58:28 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
458,Sun Dec 04 06:58:29 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
459,Sun Dec 04 06:58:29 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
460,Sun Dec 04 06:58:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
461,Sun Dec 04 06:58:53 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
462,Sun Dec 04 06:58:54 2005,notice,jk2_init() Found child 32677 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
463,Sun Dec 04 06:58:54 2005,notice,jk2_init() Found child 32676 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
464,Sun Dec 04 06:58:54 2005,notice,jk2_init() Found child 32678 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
465,Sun Dec 04 06:59:28 2005,notice,jk2_init() Found child 32679 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
466,Sun Dec 04 06:59:28 2005,notice,jk2_init() Found child 32680 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
467,Sun Dec 04 06:59:34 2005,notice,jk2_init() Found child 32681 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
468,Sun Dec 04 06:59:34 2005,notice,jk2_init() Found child 32682 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
469,Sun Dec 04 06:59:38 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
470,Sun Dec 04 06:59:40 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
471,Sun Dec 04 06:59:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
472,Sun Dec 04 06:59:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
473,Sun Dec 04 06:59:47 2005,error,mod_jk child workerEnv in error state 8,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
474,Sun Dec 04 06:59:47 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
475,Sun Dec 04 06:59:59 2005,notice,jk2_init() Found child 32683 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
476,Sun Dec 04 07:00:06 2005,notice,jk2_init() Found child 32685 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
477,Sun Dec 04 07:00:32 2005,notice,jk2_init() Found child 32688 in scoreboard slot 11,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
478,Sun Dec 04 07:00:32 2005,notice,jk2_init() Found child 32695 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
479,Sun Dec 04 07:00:32 2005,notice,jk2_init() Found child 32696 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
480,Sun Dec 04 07:01:25 2005,notice,jk2_init() Found child 32701 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
481,Sun Dec 04 07:01:26 2005,notice,jk2_init() Found child 32702 in scoreboard slot 11,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
482,Sun Dec 04 07:01:55 2005,notice,jk2_init() Found child 32711 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
483,Sun Dec 04 07:01:55 2005,notice,jk2_init() Found child 32708 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
484,Sun Dec 04 07:01:55 2005,notice,jk2_init() Found child 32710 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
485,Sun Dec 04 07:01:55 2005,notice,jk2_init() Found child 32709 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
486,Sun Dec 04 07:01:57 2005,notice,jk2_init() Found child 32712 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
487,Sun Dec 04 07:02:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
488,Sun Dec 04 07:02:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
489,Sun Dec 04 07:02:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
490,Sun Dec 04 07:02:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
491,Sun Dec 04 07:02:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
492,Sun Dec 04 07:02:03 2005,error,mod_jk child workerEnv in error state 9,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
493,Sun Dec 04 07:02:03 2005,error,mod_jk child workerEnv in error state 8,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
494,Sun Dec 04 07:02:03 2005,error,mod_jk child workerEnv in error state 8,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
495,Sun Dec 04 07:02:03 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
496,Sun Dec 04 07:02:03 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
497,Sun Dec 04 07:02:52 2005,notice,jk2_init() Found child 32713 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
498,Sun Dec 04 07:03:23 2005,notice,jk2_init() Found child 32717 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
499,Sun Dec 04 07:03:48 2005,notice,jk2_init() Found child 32720 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
500,Sun Dec 04 07:04:27 2005,notice,jk2_init() Found child 32726 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
501,Sun Dec 04 07:04:55 2005,notice,jk2_init() Found child 32730 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
502,Sun Dec 04 07:04:55 2005,notice,jk2_init() Found child 32729 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
503,Sun Dec 04 07:04:55 2005,notice,jk2_init() Found child 32731 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
504,Sun Dec 04 07:05:44 2005,notice,jk2_init() Found child 32739 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
505,Sun Dec 04 07:05:44 2005,notice,jk2_init() Found child 32740 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
506,Sun Dec 04 07:06:11 2005,notice,jk2_init() Found child 32742 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
507,Sun Dec 04 07:07:23 2005,notice,jk2_init() Found child 32758 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
508,Sun Dec 04 07:07:23 2005,notice,jk2_init() Found child 32755 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
509,Sun Dec 04 07:07:23 2005,notice,jk2_init() Found child 32754 in scoreboard slot 11,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
510,Sun Dec 04 07:07:30 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
511,Sun Dec 04 07:07:30 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
512,Sun Dec 04 07:07:30 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
513,Sun Dec 04 07:07:30 2005,error,mod_jk child workerEnv in error state 9,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
514,Sun Dec 04 07:07:30 2005,error,mod_jk child workerEnv in error state 10,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
515,Sun Dec 04 07:07:30 2005,error,mod_jk child workerEnv in error state 8,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
516,Sun Dec 04 07:08:02 2005,notice,jk2_init() Found child 32761 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
517,Sun Dec 04 07:08:02 2005,notice,jk2_init() Found child 32762 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
518,Sun Dec 04 07:08:02 2005,notice,jk2_init() Found child 32763 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
519,Sun Dec 04 07:08:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
520,Sun Dec 04 07:08:04 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
521,Sun Dec 04 07:08:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
522,Sun Dec 04 07:08:04 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
523,Sun Dec 04 07:08:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
524,Sun Dec 04 07:08:04 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
525,Sun Dec 04 07:10:54 2005,notice,jk2_init() Found child 308 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
526,Sun Dec 04 07:11:04 2005,notice,jk2_init() Found child 310 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
527,Sun Dec 04 07:11:04 2005,notice,jk2_init() Found child 309 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
528,Sun Dec 04 07:11:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
529,Sun Dec 04 07:11:05 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
530,Sun Dec 04 07:11:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
531,Sun Dec 04 07:11:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
532,Sun Dec 04 07:11:22 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
533,Sun Dec 04 07:11:22 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
534,Sun Dec 04 07:11:49 2005,notice,jk2_init() Found child 311 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
535,Sun Dec 04 07:12:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
536,Sun Dec 04 07:12:08 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
537,Sun Dec 04 07:12:22 2005,notice,jk2_init() Found child 312 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
538,Sun Dec 04 07:12:22 2005,notice,jk2_init() Found child 313 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
539,Sun Dec 04 07:12:40 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
540,Sun Dec 04 07:12:40 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
541,Sun Dec 04 07:12:44 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
542,Sun Dec 04 07:12:44 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
543,Sun Dec 04 07:13:09 2005,notice,jk2_init() Found child 314 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
544,Sun Dec 04 07:13:09 2005,notice,jk2_init() Found child 315 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
545,Sun Dec 04 07:13:10 2005,notice,jk2_init() Found child 316 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
546,Sun Dec 04 07:13:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
547,Sun Dec 04 07:13:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
548,Sun Dec 04 07:13:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
549,Sun Dec 04 07:13:41 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
550,Sun Dec 04 07:13:41 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
551,Sun Dec 04 07:14:07 2005,notice,jk2_init() Found child 319 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
552,Sun Dec 04 07:14:07 2005,notice,jk2_init() Found child 317 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
553,Sun Dec 04 07:14:08 2005,notice,jk2_init() Found child 318 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
554,Sun Dec 04 07:14:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
555,Sun Dec 04 07:14:29 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
556,Sun Dec 04 07:14:47 2005,notice,jk2_init() Found child 321 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
557,Sun Dec 04 07:15:09 2005,notice,jk2_init() Found child 324 in scoreboard slot 11,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
558,Sun Dec 04 07:15:09 2005,notice,jk2_init() Found child 323 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
559,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 350 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
560,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 353 in scoreboard slot 12,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
561,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 352 in scoreboard slot 11,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
562,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 349 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
563,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 348 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
564,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 347 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
565,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 351 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
566,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
567,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
568,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
569,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
570,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
571,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
572,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
573,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 8,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
574,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
575,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
576,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
577,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
